"full_name","team.name","season","venue.name","mean_disposals","min_disposals","max_disposals","games_played"
"Jared Polec","Port Adelaide",2014,"MCG",22,22,22,1
"Jared Polec","Port Adelaide",2014,"Manuka Oval",30,30,30,1
"Jared Polec","Port Adelaide",2014,"Marvel Stadium",20.33,18,24,3
"Jared Polec","Port Adelaide",2014,"TIO Traeger Park",10,10,10,1
"Jared Polec","Port Adelaide",2015,"Adelaide Oval",14,6,20,3
"Jared Polec","Port Adelaide",2015,"Domain Stadium",29,29,29,1
"Jared Polec","Port Adelaide",2015,"Marvel Stadium",19,19,19,1
"Jared Polec","Port Adelaide",2016,"Adelaide Oval",19.44,5,24,9
"Jared Polec","Port Adelaide",2016,"Gabba",25,25,25,1
"Jared Polec","Port Adelaide",2016,"Heritage Bank Stadium",18,18,18,1
"Jared Polec","Port Adelaide",2016,"MCG",21.5,20,23,2
"Jared Polec","Port Adelaide",2016,"Manuka Oval",19,19,19,1
"Jared Polec","Port Adelaide",2016,"Marvel Stadium",18,18,18,1
"Jared Polec","Port Adelaide",2016,"SCG",20,20,20,1
"Jared Polec","Port Adelaide",2016,"TIO Traeger Park",12,12,12,1
"Jared Polec","Port Adelaide",2017,"Adelaide Arena at Jiangwan Stadium",29,29,29,1
"Jared Polec","Port Adelaide",2017,"Adelaide Oval",22.92,18,30,12
"Jared Polec","Port Adelaide",2017,"Domain Stadium",19,19,19,1
"Jared Polec","Port Adelaide",2017,"GMHBA Stadium",29,29,29,1
"Jared Polec","Port Adelaide",2017,"Gabba",20,20,20,1
"Jared Polec","Port Adelaide",2017,"MCG",16,16,16,1
"Jared Polec","Port Adelaide",2017,"Manuka Oval",14,14,14,1
"Jared Polec","Port Adelaide",2017,"Mars Stadium",23,23,23,1
"Jared Polec","Port Adelaide",2017,"Marvel Stadium",22,22,22,1
"Jared Polec","Port Adelaide",2017,"SCG",19,19,19,1
"Jared Polec","Port Adelaide",2018,"Adelaide Arena at Jiangwan Stadium",20,20,20,1
"Jared Polec","Port Adelaide",2018,"Adelaide Oval",25.75,19,30,12
"Jared Polec","Port Adelaide",2018,"MCG",20.5,20,21,2
"Jared Polec","Port Adelaide",2018,"Mars Stadium",32,32,32,1
"Jared Polec","Port Adelaide",2018,"Marvel Stadium",31,28,34,2
"Jared Polec","Port Adelaide",2018,"Optus Stadium",23.5,21,26,2
"Jared Polec","Port Adelaide",2018,"SCG",21,21,21,1
"Jared Polec","Port Adelaide",2018,"University of Tasmania Stadium",21,21,21,1
"Jared Rivers","Geelong Cats",2014,"Adelaide Oval",11,11,11,1
"Jared Rivers","Geelong Cats",2014,"Domain Stadium",12,12,12,1
"Jared Rivers","Geelong Cats",2014,"GIANTS Stadium",14,14,14,1
"Jared Rivers","Geelong Cats",2014,"GMHBA Stadium",14.5,8,24,6
"Jared Rivers","Geelong Cats",2014,"Heritage Bank Stadium",15,15,15,1
"Jared Rivers","Geelong Cats",2014,"MCG",13.2,11,15,5
"Jared Rivers","Geelong Cats",2014,"Marvel Stadium",11.75,9,17,4
"Jared Rivers","Geelong Cats",2014,"SCG",13,13,13,1
"Jared Rivers","Geelong Cats",2015,"Accor Stadium",12,12,12,1
"Jared Rivers","Geelong Cats",2015,"Adelaide Oval",16,16,16,1
"Jared Rivers","Geelong Cats",2015,"Domain Stadium",16,16,16,1
"Jared Rivers","Geelong Cats",2015,"GMHBA Stadium",10,10,10,2
"Jared Rivers","Geelong Cats",2015,"MCG",13.75,9,21,4
"Jared Rivers","Geelong Cats",2015,"Marvel Stadium",15.33,11,18,3
"Jarman Impey","Hawthorn",2018,"GIANTS Stadium",15,15,15,1
"Jarman Impey","Hawthorn",2018,"Gabba",25,25,25,1
"Jarman Impey","Hawthorn",2018,"MCG",16.56,8,23,9
"Jarman Impey","Hawthorn",2018,"Marvel Stadium",17,15,19,5
"Jarman Impey","Hawthorn",2018,"Optus Stadium",15,15,15,1
"Jarman Impey","Hawthorn",2018,"SCG",22,22,22,1
"Jarman Impey","Hawthorn",2018,"University of Tasmania Stadium",13.75,10,19,4
"Jarman Impey","Hawthorn",2019,"Adelaide Oval",17,17,17,1
"Jarman Impey","Hawthorn",2019,"Gabba",10,10,10,1
"Jarman Impey","Hawthorn",2019,"MCG",16.89,2,25,9
"Jarman Impey","Hawthorn",2019,"Marvel Stadium",19.5,15,24,2
"Jarman Impey","Hawthorn",2019,"SCG",15,15,15,1
"Jarman Impey","Hawthorn",2019,"University of Tasmania Stadium",16,15,17,3
"Jarman Impey","Hawthorn",2020,"Adelaide Oval",9,8,10,2
"Jarman Impey","Hawthorn",2020,"Optus Stadium",9.33,7,11,3
"Jarman Impey","Hawthorn",2021,"MCG",25.2,22,32,5
"Jarman Impey","Hawthorn",2021,"Marvel Stadium",21.5,20,23,2
"Jarman Impey","Hawthorn",2021,"Optus Stadium",28,28,28,1
"Jarman Impey","Hawthorn",2021,"SCG",13.5,12,15,2
"Jarman Impey","Hawthorn",2021,"University of Tasmania Stadium",21.33,19,25,3
"Jarman Impey","Hawthorn",2022,"Blundstone Arena",11,11,11,1
"Jarman Impey","Hawthorn",2022,"GIANTS Stadium",11,11,11,1
"Jarman Impey","Hawthorn",2022,"MCG",19,13,25,7
"Jarman Impey","Hawthorn",2022,"Marvel Stadium",18,14,23,3
"Jarman Impey","Hawthorn",2022,"TIO Stadium",12,12,12,1
"Jarman Impey","Hawthorn",2022,"University of Tasmania Stadium",9.67,2,17,3
"Jarman Impey","Hawthorn",2023,"Adelaide Oval",33,33,33,1
"Jarman Impey","Hawthorn",2023,"GIANTS Stadium",7,7,7,1
"Jarman Impey","Hawthorn",2023,"Heritage Bank Stadium",29,29,29,1
"Jarman Impey","Hawthorn",2023,"MCG",20.75,15,28,8
"Jarman Impey","Hawthorn",2023,"Marvel Stadium",25.75,22,31,4
"Jarman Impey","Hawthorn",2023,"Norwood Oval",14,14,14,1
"Jarman Impey","Hawthorn",2023,"Optus Stadium",15,15,15,1
"Jarman Impey","Hawthorn",2023,"SCG",23,23,23,1
"Jarman Impey","Hawthorn",2023,"University of Tasmania Stadium",17.75,14,22,4
"Jarman Impey","Port Adelaide",2014,"Adelaide Oval",11.56,3,20,9
"Jarman Impey","Port Adelaide",2014,"Domain Stadium",11.5,7,16,2
"Jarman Impey","Port Adelaide",2014,"MCG",13,13,13,1
"Jarman Impey","Port Adelaide",2014,"Manuka Oval",4,4,4,1
"Jarman Impey","Port Adelaide",2014,"Marvel Stadium",10.67,8,12,3
"Jarman Impey","Port Adelaide",2014,"SCG",8,8,8,1
"Jarman Impey","Port Adelaide",2014,"TIO Traeger Park",16,16,16,1
"Jarman Impey","Port Adelaide",2015,"Adelaide Oval",12.25,5,17,8
"Jarman Impey","Port Adelaide",2015,"Domain Stadium",15,15,15,1
"Jarman Impey","Port Adelaide",2015,"Gabba",9,9,9,1
"Jarman Impey","Port Adelaide",2015,"Heritage Bank Stadium",4,4,4,1
"Jarman Impey","Port Adelaide",2015,"MCG",23,23,23,1
"Jarman Impey","Port Adelaide",2015,"Marvel Stadium",11,7,13,3
"Jarman Impey","Port Adelaide",2015,"SCG",20,20,20,1
"Jarman Impey","Port Adelaide",2015,"TIO Traeger Park",12,12,12,1
"Jarman Impey","Port Adelaide",2016,"Adelaide Oval",11.45,5,17,11
"Jarman Impey","Port Adelaide",2016,"Domain Stadium",10,10,10,1
"Jarman Impey","Port Adelaide",2016,"Gabba",11,11,11,1
"Jarman Impey","Port Adelaide",2016,"Heritage Bank Stadium",16,16,16,1
"Jarman Impey","Port Adelaide",2016,"MCG",17.5,13,22,2
"Jarman Impey","Port Adelaide",2016,"Marvel Stadium",10.5,9,12,2
"Jarman Impey","Port Adelaide",2016,"SCG",12,12,12,1
"Jarman Impey","Port Adelaide",2016,"TIO Traeger Park",11,11,11,1
"Jarman Impey","Port Adelaide",2017,"Adelaide Arena at Jiangwan Stadium",10,10,10,1
"Jarman Impey","Port Adelaide",2017,"Adelaide Oval",12.64,9,19,11
"Jarman Impey","Port Adelaide",2017,"Domain Stadium",8,8,8,1
"Jarman Impey","Port Adelaide",2017,"GMHBA Stadium",9,9,9,1
"Jarman Impey","Port Adelaide",2017,"Gabba",13,13,13,1
"Jarman Impey","Port Adelaide",2017,"MCG",14.5,14,15,2
"Jarman Impey","Port Adelaide",2017,"Manuka Oval",9,9,9,1
"Jarman Impey","Port Adelaide",2017,"Marvel Stadium",11,11,11,1
"Jarrad Grant","Gold Coast Suns",2016,"Cazalys Stadium",10,10,10,1
"Jarrad Grant","Gold Coast Suns",2016,"GIANTS Stadium",12,12,12,1
"Jarrad Grant","Gold Coast Suns",2016,"GMHBA Stadium",9,9,9,1
"Jarrad Grant","Gold Coast Suns",2016,"Heritage Bank Stadium",14.33,11,17,6
"Jarrad Grant","Gold Coast Suns",2016,"MCG",14,14,14,1
"Jarrad Grant","Gold Coast Suns",2016,"Marvel Stadium",11.5,10,13,2
"Jarrad Grant","Gold Coast Suns",2016,"University of Tasmania Stadium",8,8,8,1
"Jarrad Grant","Gold Coast Suns",2017,"Domain Stadium",16,16,16,1
"Jarrad Grant","Western Bulldogs",2014,"Adelaide Oval",9,9,9,1
"Jarrad Grant","Western Bulldogs",2014,"Marvel Stadium",13.33,7,20,3
"Jarrad Grant","Western Bulldogs",2015,"Adelaide Oval",18,18,18,1
"Jarrad Grant","Western Bulldogs",2015,"Cazalys Stadium",17,17,17,1
"Jarrad Grant","Western Bulldogs",2015,"Domain Stadium",12,12,12,1
"Jarrad Grant","Western Bulldogs",2015,"GMHBA Stadium",13,13,13,1
"Jarrad Grant","Western Bulldogs",2015,"Gabba",15,15,15,1
"Jarrad Grant","Western Bulldogs",2015,"MCG",10,10,10,1
"Jarrad Grant","Western Bulldogs",2015,"Marvel Stadium",14.82,4,22,11
"Jarrad Grant","Western Bulldogs",2015,"University of Tasmania Stadium",13,13,13,1
"Jarrad Jansen","Brisbane Lions",2016,"Gabba",12.5,9,19,4
"Jarrad Jansen","Brisbane Lions",2016,"Heritage Bank Stadium",14,14,14,1
"Jarrad Jansen","Brisbane Lions",2016,"MCG",16,16,16,1
"Jarrad Jansen","Brisbane Lions",2016,"Marvel Stadium",21,21,21,1
"Jarrad Jansen","Brisbane Lions",2017,"Domain Stadium",11,11,11,1
"Jarrad McVeigh","Sydney Swans",2014,"Accor Stadium",24,20,27,3
"Jarrad McVeigh","Sydney Swans",2014,"Adelaide Oval",23,21,25,2
"Jarrad McVeigh","Sydney Swans",2014,"Domain Stadium",27,27,27,1
"Jarrad McVeigh","Sydney Swans",2014,"GIANTS Stadium",20,20,20,1
"Jarrad McVeigh","Sydney Swans",2014,"Gabba",35,35,35,1
"Jarrad McVeigh","Sydney Swans",2014,"Heritage Bank Stadium",26,26,26,1
"Jarrad McVeigh","Sydney Swans",2014,"MCG",19.67,18,21,3
"Jarrad McVeigh","Sydney Swans",2014,"Marvel Stadium",23.5,14,33,2
"Jarrad McVeigh","Sydney Swans",2014,"SCG",25.75,18,29,8
"Jarrad McVeigh","Sydney Swans",2015,"Accor Stadium",24,22,26,2
"Jarrad McVeigh","Sydney Swans",2015,"Adelaide Oval",26,26,26,1
"Jarrad McVeigh","Sydney Swans",2015,"Domain Stadium",19.5,16,23,2
"Jarrad McVeigh","Sydney Swans",2015,"GIANTS Stadium",31,31,31,1
"Jarrad McVeigh","Sydney Swans",2015,"GMHBA Stadium",16,16,16,1
"Jarrad McVeigh","Sydney Swans",2015,"Gabba",23,23,23,1
"Jarrad McVeigh","Sydney Swans",2015,"Heritage Bank Stadium",39,39,39,1
"Jarrad McVeigh","Sydney Swans",2015,"MCG",22,20,24,2
"Jarrad McVeigh","Sydney Swans",2015,"Marvel Stadium",27.5,27,28,2
"Jarrad McVeigh","Sydney Swans",2015,"SCG",24,12,37,7
"Jarrad McVeigh","Sydney Swans",2016,"Adelaide Oval",13,13,13,1
"Jarrad McVeigh","Sydney Swans",2016,"Blundstone Arena",16,16,16,1
"Jarrad McVeigh","Sydney Swans",2016,"Domain Stadium",16,16,16,1
"Jarrad McVeigh","Sydney Swans",2016,"GIANTS Stadium",22,22,22,1
"Jarrad McVeigh","Sydney Swans",2016,"GMHBA Stadium",15,15,15,1
"Jarrad McVeigh","Sydney Swans",2016,"Gabba",16,16,16,1
"Jarrad McVeigh","Sydney Swans",2016,"Heritage Bank Stadium",25,25,25,1
"Jarrad McVeigh","Sydney Swans",2016,"MCG",18.5,17,20,2
"Jarrad McVeigh","Sydney Swans",2016,"Marvel Stadium",26,26,26,1
"Jarrad McVeigh","Sydney Swans",2016,"SCG",24.38,13,31,8
"Jarrad McVeigh","Sydney Swans",2017,"Adelaide Oval",21,21,21,1
"Jarrad McVeigh","Sydney Swans",2017,"GIANTS Stadium",21,21,21,1
"Jarrad McVeigh","Sydney Swans",2017,"GMHBA Stadium",21,21,21,1
"Jarrad McVeigh","Sydney Swans",2017,"MCG",22.5,21,24,2
"Jarrad McVeigh","Sydney Swans",2017,"Marvel Stadium",5,5,5,1
"Jarrad McVeigh","Sydney Swans",2017,"SCG",17.6,14,21,5
"Jarrad McVeigh","Sydney Swans",2018,"GIANTS Stadium",22,22,22,1
"Jarrad McVeigh","Sydney Swans",2018,"GMHBA Stadium",21,21,21,1
"Jarrad McVeigh","Sydney Swans",2018,"Gabba",22,22,22,1
"Jarrad McVeigh","Sydney Swans",2018,"MCG",20.5,15,26,2
"Jarrad McVeigh","Sydney Swans",2018,"Marvel Stadium",21.67,19,25,3
"Jarrad McVeigh","Sydney Swans",2018,"Optus Stadium",14,14,14,1
"Jarrad McVeigh","Sydney Swans",2018,"SCG",22.44,16,31,9
"Jarrad McVeigh","Sydney Swans",2019,"GMHBA Stadium",13,13,13,1
"Jarrad McVeigh","Sydney Swans",2019,"Marvel Stadium",23,22,24,2
"Jarrad McVeigh","Sydney Swans",2019,"SCG",16.33,11,25,3
"Jarrad Redden","Port Adelaide",2015,"Adelaide Oval",9,9,9,1
"Jarrad Waite","Carlton",2014,"Adelaide Oval",9,9,9,1
"Jarrad Waite","Carlton",2014,"Domain Stadium",19,19,19,1
"Jarrad Waite","Carlton",2014,"GIANTS Stadium",16,16,16,1
"Jarrad Waite","Carlton",2014,"Gabba",7,7,7,1
"Jarrad Waite","Carlton",2014,"MCG",13.6,9,17,5
"Jarrad Waite","Carlton",2014,"Marvel Stadium",16,8,22,7
"Jarrad Waite","North Melbourne",2015,"Adelaide Oval",10,10,10,1
"Jarrad Waite","North Melbourne",2015,"Blundstone Arena",11.67,10,13,3
"Jarrad Waite","North Melbourne",2015,"Domain Stadium",12,12,12,1
"Jarrad Waite","North Melbourne",2015,"GIANTS Stadium",17,17,17,1
"Jarrad Waite","North Melbourne",2015,"GMHBA Stadium",15,15,15,1
"Jarrad Waite","North Melbourne",2015,"Gabba",11,11,11,1
"Jarrad Waite","North Melbourne",2015,"Heritage Bank Stadium",10,10,10,1
"Jarrad Waite","North Melbourne",2015,"MCG",17.5,16,19,2
"Jarrad Waite","North Melbourne",2015,"Marvel Stadium",14.22,10,22,9
"Jarrad Waite","North Melbourne",2016,"Blundstone Arena",13.5,12,15,2
"Jarrad Waite","North Melbourne",2016,"Gabba",23,23,23,1
"Jarrad Waite","North Melbourne",2016,"Heritage Bank Stadium",18,18,18,1
"Jarrad Waite","North Melbourne",2016,"Marvel Stadium",14.11,10,20,9
"Jarrad Waite","North Melbourne",2016,"SCG",14,14,14,1
"Jarrad Waite","North Melbourne",2017,"Blundstone Arena",15.5,9,22,2
"Jarrad Waite","North Melbourne",2017,"Heritage Bank Stadium",19,19,19,1
"Jarrad Waite","North Melbourne",2017,"MCG",10,10,10,1
"Jarrad Waite","North Melbourne",2017,"Marvel Stadium",13.5,9,17,6
"Jarrad Waite","North Melbourne",2018,"Adelaide Oval",15,15,15,1
"Jarrad Waite","North Melbourne",2018,"Blundstone Arena",19.5,17,22,2
"Jarrad Waite","North Melbourne",2018,"Cazalys Stadium",15,15,15,1
"Jarrad Waite","North Melbourne",2018,"Gabba",9,9,9,1
"Jarrad Waite","North Melbourne",2018,"MCG",10,10,10,1
"Jarrad Waite","North Melbourne",2018,"Marvel Stadium",16.17,10,24,6
"Jarrad Waite","North Melbourne",2018,"Optus Stadium",19,19,19,1
"Jarrod Berry","Brisbane Lions",2017,"Adelaide Oval",16,16,16,1
"Jarrod Berry","Brisbane Lions",2017,"Gabba",16.5,10,21,8
"Jarrod Berry","Brisbane Lions",2017,"MCG",6,6,6,1
"Jarrod Berry","Brisbane Lions",2017,"Marvel Stadium",10.25,6,15,4
"Jarrod Berry","Brisbane Lions",2017,"SCG",11,11,11,1
"Jarrod Berry","Brisbane Lions",2017,"University of Tasmania Stadium",13,13,13,1
"Jarrod Berry","Brisbane Lions",2018,"Adelaide Oval",12,12,12,1
"Jarrod Berry","Brisbane Lions",2018,"GIANTS Stadium",20,20,20,1
"Jarrod Berry","Brisbane Lions",2018,"GMHBA Stadium",15,15,15,1
"Jarrod Berry","Brisbane Lions",2018,"Gabba",18,11,28,11
"Jarrod Berry","Brisbane Lions",2018,"Heritage Bank Stadium",21,21,21,1
"Jarrod Berry","Brisbane Lions",2018,"MCG",17,17,17,1
"Jarrod Berry","Brisbane Lions",2018,"Marvel Stadium",19,18,20,3
"Jarrod Berry","Brisbane Lions",2018,"Optus Stadium",24,24,24,1
"Jarrod Berry","Brisbane Lions",2018,"University of Tasmania Stadium",24,24,24,1
"Jarrod Berry","Brisbane Lions",2019,"Adelaide Oval",18,18,18,1
"Jarrod Berry","Brisbane Lions",2019,"GIANTS Stadium",20,20,20,1
"Jarrod Berry","Brisbane Lions",2019,"Gabba",20.2,11,26,10
"Jarrod Berry","Brisbane Lions",2019,"Heritage Bank Stadium",18,18,18,1
"Jarrod Berry","Brisbane Lions",2019,"MCG",23,20,26,2
"Jarrod Berry","Brisbane Lions",2019,"Mars Stadium",8,8,8,1
"Jarrod Berry","Brisbane Lions",2019,"Marvel Stadium",23,23,23,1
"Jarrod Berry","Brisbane Lions",2019,"University of Tasmania Stadium",18,18,18,1
"Jarrod Berry","Brisbane Lions",2020,"GIANTS Stadium",15,15,15,1
"Jarrod Berry","Brisbane Lions",2020,"Gabba",16.75,5,24,8
"Jarrod Berry","Brisbane Lions",2020,"Heritage Bank Stadium",16.5,13,20,4
"Jarrod Berry","Brisbane Lions",2020,"MCG",13,13,13,1
"Jarrod Berry","Brisbane Lions",2020,"SCG",19,19,19,1
"Jarrod Berry","Brisbane Lions",2021,"Adelaide Oval",4,4,4,1
"Jarrod Berry","Brisbane Lions",2021,"Gabba",13.4,8,16,5
"Jarrod Berry","Brisbane Lions",2021,"Mars Stadium",17,17,17,1
"Jarrod Berry","Brisbane Lions",2021,"Optus Stadium",14,14,14,1
"Jarrod Berry","Brisbane Lions",2021,"University of Tasmania Stadium",15,15,15,1
"Jarrod Berry","Brisbane Lions",2022,"Adelaide Oval",7,7,7,1
"Jarrod Berry","Brisbane Lions",2022,"GMHBA Stadium",21,21,21,1
"Jarrod Berry","Brisbane Lions",2022,"Gabba",20,11,33,10
"Jarrod Berry","Brisbane Lions",2022,"Heritage Bank Stadium",17,17,17,1
"Jarrod Berry","Brisbane Lions",2022,"MCG",16,14,18,2
"Jarrod Berry","Brisbane Lions",2022,"Marvel Stadium",15.5,14,17,2
"Jarrod Berry","Brisbane Lions",2022,"Optus Stadium",15,15,15,1
"Jarrod Berry","Brisbane Lions",2022,"SCG",17,17,17,1
"Jarrod Berry","Brisbane Lions",2022,"University of Tasmania Stadium",13,13,13,1
"Jarrod Berry","Brisbane Lions",2023,"Adelaide Hills",15,15,15,1
"Jarrod Berry","Brisbane Lions",2023,"Adelaide Oval",13,11,15,2
"Jarrod Berry","Brisbane Lions",2023,"Gabba",17.9,10,25,10
"Jarrod Berry","Brisbane Lions",2023,"Heritage Bank Stadium",20,20,20,1
"Jarrod Berry","Brisbane Lions",2023,"MCG",11.5,8,15,2
"Jarrod Berry","Brisbane Lions",2023,"Manuka Oval",12,12,12,1
"Jarrod Berry","Brisbane Lions",2023,"Marvel Stadium",21.75,18,29,4
"Jarrod Berry","Brisbane Lions",2023,"Optus Stadium",28,28,28,1
"Jarrod Brander","GWS Giants",2022,"Accor Stadium",10,10,10,1
"Jarrod Brander","GWS Giants",2022,"GIANTS Stadium",14,12,16,2
"Jarrod Brander","GWS Giants",2022,"Gabba",17,17,17,1
"Jarrod Brander","GWS Giants",2022,"MCG",10,10,10,1
"Jarrod Brander","West Coast Eagles",2018,"SCG",5,5,5,1
"Jarrod Brander","West Coast Eagles",2019,"GMHBA Stadium",10,10,10,1
"Jarrod Brander","West Coast Eagles",2019,"Gabba",8,8,8,1
"Jarrod Brander","West Coast Eagles",2020,"Gabba",11,8,14,2
"Jarrod Brander","West Coast Eagles",2020,"Heritage Bank Stadium",9.33,6,12,3
"Jarrod Brander","West Coast Eagles",2020,"Optus Stadium",13,10,16,3
"Jarrod Brander","West Coast Eagles",2021,"GIANTS Stadium",10,10,10,1
"Jarrod Brander","West Coast Eagles",2021,"GMHBA Stadium",12,12,12,1
"Jarrod Brander","West Coast Eagles",2021,"Gabba",14,14,14,1
"Jarrod Brander","West Coast Eagles",2021,"MCG",19,19,19,1
"Jarrod Brander","West Coast Eagles",2021,"Marvel Stadium",16,16,16,1
"Jarrod Brander","West Coast Eagles",2021,"Optus Stadium",16.17,11,21,6
"Jarrod Cameron","West Coast Eagles",2019,"MCG",6,6,6,1
"Jarrod Cameron","West Coast Eagles",2019,"Marvel Stadium",8,8,8,1
"Jarrod Cameron","West Coast Eagles",2019,"Optus Stadium",8,5,13,4
"Jarrod Cameron","West Coast Eagles",2019,"TIO Traeger Park",7,7,7,1
"Jarrod Cameron","West Coast Eagles",2020,"Gabba",5,5,5,1
"Jarrod Cameron","West Coast Eagles",2020,"Optus Stadium",4.75,3,7,4
"Jarrod Garlett","Carlton",2018,"Adelaide Oval",10,10,10,1
"Jarrod Garlett","Carlton",2018,"Blundstone Arena",8,8,8,1
"Jarrod Garlett","Carlton",2018,"MCG",11.43,5,17,7
"Jarrod Garlett","Carlton",2018,"Marvel Stadium",12.5,11,14,2
"Jarrod Garlett","Carlton",2019,"Adelaide Oval",13,13,13,1
"Jarrod Garlett","Carlton",2019,"MCG",9,9,9,1
"Jarrod Garlett","Gold Coast Suns",2015,"GMHBA Stadium",11,11,11,1
"Jarrod Garlett","Gold Coast Suns",2015,"Heritage Bank Stadium",8.75,0,13,4
"Jarrod Garlett","Gold Coast Suns",2015,"MCG",5,5,5,2
"Jarrod Garlett","Gold Coast Suns",2015,"Manuka Oval",10,10,10,1
"Jarrod Garlett","Gold Coast Suns",2015,"SCG",15,15,15,1
"Jarrod Garlett","Gold Coast Suns",2016,"Cazalys Stadium",12,12,12,1
"Jarrod Garlett","Gold Coast Suns",2016,"Heritage Bank Stadium",13,10,19,4
"Jarrod Garlett","Gold Coast Suns",2016,"MCG",12,12,12,1
"Jarrod Garlett","Gold Coast Suns",2016,"Marvel Stadium",9.5,7,12,2
"Jarrod Harbrow","Gold Coast Suns",2014,"Adelaide Oval",21,21,21,1
"Jarrod Harbrow","Gold Coast Suns",2014,"Cazalys Stadium",13,13,13,1
"Jarrod Harbrow","Gold Coast Suns",2014,"Domain Stadium",16,13,19,2
"Jarrod Harbrow","Gold Coast Suns",2014,"Gabba",11,11,11,1
"Jarrod Harbrow","Gold Coast Suns",2014,"Heritage Bank Stadium",20.55,14,26,11
"Jarrod Harbrow","Gold Coast Suns",2014,"MCG",14,14,14,1
"Jarrod Harbrow","Gold Coast Suns",2014,"Marvel Stadium",23,17,27,4
"Jarrod Harbrow","Gold Coast Suns",2014,"University of Tasmania Stadium",13,13,13,1
"Jarrod Harbrow","Gold Coast Suns",2015,"Cazalys Stadium",14,14,14,1
"Jarrod Harbrow","Gold Coast Suns",2015,"Domain Stadium",12,12,12,1
"Jarrod Harbrow","Gold Coast Suns",2015,"Gabba",14,14,14,1
"Jarrod Harbrow","Gold Coast Suns",2015,"Heritage Bank Stadium",20.88,17,26,8
"Jarrod Harbrow","Gold Coast Suns",2015,"MCG",14.5,13,16,2
"Jarrod Harbrow","Gold Coast Suns",2015,"Marvel Stadium",18,18,18,1
"Jarrod Harbrow","Gold Coast Suns",2015,"University of Tasmania Stadium",7,7,7,1
"Jarrod Harbrow","Gold Coast Suns",2016,"Cazalys Stadium",14,14,14,1
"Jarrod Harbrow","Gold Coast Suns",2016,"Domain Stadium",17.5,14,21,2
"Jarrod Harbrow","Gold Coast Suns",2016,"GIANTS Stadium",16,16,16,1
"Jarrod Harbrow","Gold Coast Suns",2016,"GMHBA Stadium",15,15,15,1
"Jarrod Harbrow","Gold Coast Suns",2016,"Gabba",13,13,13,1
"Jarrod Harbrow","Gold Coast Suns",2016,"Heritage Bank Stadium",20.6,13,27,10
"Jarrod Harbrow","Gold Coast Suns",2016,"MCG",16.5,14,19,2
"Jarrod Harbrow","Gold Coast Suns",2016,"Marvel Stadium",17,16,18,2
"Jarrod Harbrow","Gold Coast Suns",2016,"University of Tasmania Stadium",25,25,25,1
"Jarrod Harbrow","Gold Coast Suns",2017,"Adelaide Arena at Jiangwan Stadium",35,35,35,1
"Jarrod Harbrow","Gold Coast Suns",2017,"Adelaide Oval",24,24,24,1
"Jarrod Harbrow","Gold Coast Suns",2017,"Cazalys Stadium",16,16,16,1
"Jarrod Harbrow","Gold Coast Suns",2017,"Domain Stadium",15,15,15,1
"Jarrod Harbrow","Gold Coast Suns",2017,"Gabba",20,20,20,1
"Jarrod Harbrow","Gold Coast Suns",2017,"Heritage Bank Stadium",21.88,12,30,8
"Jarrod Harbrow","Gold Coast Suns",2017,"Marvel Stadium",25.33,23,29,3
"Jarrod Harbrow","Gold Coast Suns",2017,"SCG",17,17,17,1
"Jarrod Harbrow","Gold Coast Suns",2017,"TIO Traeger Park",23,23,23,1
"Jarrod Harbrow","Gold Coast Suns",2018,"Adelaide Arena at Jiangwan Stadium",27,27,27,1
"Jarrod Harbrow","Gold Coast Suns",2018,"Adelaide Oval",13,13,13,1
"Jarrod Harbrow","Gold Coast Suns",2018,"Cazalys Stadium",23,23,23,1
"Jarrod Harbrow","Gold Coast Suns",2018,"GIANTS Stadium",27,27,27,1
