"","season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon"
"2435",2023,6,"MCG","Samson Ryan","Richmond","Forward","Away","Melbourne",9,1,2,1,10,82,17,0,0
"2436",2023,6,"MCG","Jayden Short","Richmond","INT","Away","Melbourne",21,0,1,9,30,84,0,3,2
"2437",2023,6,"MCG","Tim Taranto","Richmond","Mid","Away","Melbourne",16,0,0,17,33,74,21,0,0
"2438",2023,6,"MCG","Tylar Young","Richmond","Back","Away","Melbourne",7,0,0,3,10,96,0,0,0
"2439",2023,6,"MCG","Jack Crisp","Collingwood","Mid","Home","Essendon",12,0,0,14,26,80,14,0,0
"2440",2023,6,"MCG","Josh Daicos","Collingwood","Mid","Home","Essendon",14,0,0,16,30,86,4,0,0
"2441",2023,6,"MCG","Jamie Elliott","Collingwood","Forward","Home","Essendon",8,0,1,3,11,88,0,0,0
"2442",2023,6,"MCG","Jack Ginnivan","Collingwood","Forward","Home","Essendon",7,2,2,5,12,84,0,0,0
"2443",2023,6,"MCG","Bobby Hill","Collingwood","Forward","Home","Essendon",5,0,0,2,7,65,0,0,0
"2444",2023,6,"MCG","Will Hoskin-Elliott","Collingwood","INT","Home","Essendon",6,0,0,4,10,69,0,0,0
"2445",2023,6,"MCG","Ash Johnson","Collingwood","Forward","Home","Essendon",6,2,1,4,10,82,1,0,0
"2446",2023,6,"MCG","Brody Mihocek","Collingwood","Forward","Home","Essendon",4,0,1,2,6,93,0,0,0
"2447",2023,6,"MCG","Tom Mitchell","Collingwood","INT","Home","Essendon",8,0,0,15,23,74,18,0,0
"2448",2023,6,"MCG","Darcy Moore","Collingwood","Back","Home","Essendon",10,0,0,7,17,97,0,5,5
"2449",2023,6,"MCG","John Noble","Collingwood","Back","Home","Essendon",18,0,0,4,22,84,0,0,0
"2450",2023,6,"MCG","Isaac Quaynor","Collingwood","Back","Home","Essendon",6,0,0,5,11,87,0,0,0
"2451",2023,6,"MCG","Scott Pendlebury","Collingwood","Mid","Home","Essendon",11,1,0,10,21,58,14,1,1
"2452",2023,6,"MCG","Billy Frampton","Collingwood","Ruck","Home","Essendon",8,1,0,7,15,87,20,0,0
"2453",2023,6,"MCG","Trey Ruscoe","Collingwood","Back","Home","Essendon",9,0,0,2,11,86,0,0,0
"2454",2023,6,"MCG","Oleg Markov","Collingwood","INT","Home","Essendon",10,0,0,9,19,83,0,0,0
"2455",2023,6,"MCG","Brayden Maynard","Collingwood","Back","Home","Essendon",15,0,1,4,19,90,0,2,2
"2456",2023,6,"MCG","Steele Sidebottom","Collingwood","Mid","Home","Essendon",19,1,0,11,30,84,2,0,0
"2457",2023,6,"MCG","Jordan De Goey","Collingwood","Mid","Home","Essendon",13,2,1,15,28,86,20,0,0
"2458",2023,6,"MCG","Nick Daicos","Collingwood","Back","Home","Essendon",21,2,1,19,40,93,6,3,3
"2459",2023,6,"MCG","Beau McCreery","Collingwood","Forward","Home","Essendon",10,2,0,5,15,73,0,0,0
"2460",2023,6,"MCG","Nathan Kreuger","Collingwood","INT","Home","Essendon",1,0,0,4,5,40,5,0,0
"2461",2023,6,"MCG","Will Kelly","Collingwood","SUB","Home","Essendon",4,0,0,1,5,34,0,0,0
"2462",2023,6,"MCG","Jye Caldwell","Essendon","INT","Away","Collingwood",3,0,0,16,19,71,15,0,0
"2463",2023,6,"MCG","Sam Durham","Essendon","Mid","Away","Collingwood",5,0,0,4,9,81,0,0,0
"2464",2023,6,"MCG","Archie Perkins","Essendon","Forward","Away","Collingwood",10,1,1,3,13,80,0,0,0
"2465",2023,6,"MCG","Andrew Phillips","Essendon","Forward","Away","Collingwood",1,0,0,3,4,79,10,0,0
"2466",2023,6,"MCG","Mason Redman","Essendon","Back","Away","Collingwood",18,0,0,5,23,84,0,5,5
"2467",2023,6,"MCG","Jordan Ridley","Essendon","Back","Away","Collingwood",14,0,0,2,16,94,0,6,6
"2468",2023,6,"MCG","Will Setterfield","Essendon","Mid","Away","Collingwood",10,0,0,12,22,83,15,0,0
"2469",2023,6,"MCG","Dylan Shiel","Essendon","Mid","Away","Collingwood",8,0,0,11,19,69,16,0,0
"2470",2023,6,"MCG","Will Snelling","Essendon","Forward","Away","Collingwood",6,0,1,7,13,74,0,0,0
"2471",2023,6,"MCG","Jake Stringer","Essendon","Forward","Away","Collingwood",5,1,0,6,11,82,4,0,0
"2472",2023,6,"MCG","Sam Weideman","Essendon","Forward","Away","Collingwood",10,2,2,4,14,95,0,0,0
"2473",2023,6,"MCG","Brandon Zerk-Thatcher","Essendon","Back","Away","Collingwood",2,0,0,4,6,92,0,0,0
"2474",2023,6,"MCG","Sam Draper","Essendon","Ruck","Away","Collingwood",11,1,3,4,15,79,16,0,0
"2475",2023,6,"MCG","Darcy Parish","Essendon","Mid","Away","Collingwood",10,0,0,17,27,80,21,0,0
"2476",2023,6,"MCG","Nic Martin","Essendon","Forward","Away","Collingwood",9,1,0,9,18,93,0,0,0
"2477",2023,6,"MCG","Dyson Heppell","Essendon","INT","Away","Collingwood",8,0,0,9,17,85,0,0,0
"2478",2023,6,"MCG","Andrew McGrath","Essendon","Back","Away","Collingwood",12,0,0,8,20,88,0,1,1
"2479",2023,6,"MCG","Jayden Laverde","Essendon","Back","Away","Collingwood",5,0,0,3,8,49,0,0,0
"2480",2023,6,"MCG","Jye Menzie","Essendon","INT","Away","Collingwood",6,1,2,6,12,76,0,0,0
"2481",2023,6,"MCG","Kyle Langford","Essendon","Mid","Away","Collingwood",10,3,1,7,17,92,0,0,0
"2482",2023,6,"MCG","Alwyn Davey Jnr","Essendon","INT","Away","Collingwood",3,1,0,3,6,63,0,0,0
"2483",2023,6,"MCG","Ben Hobbs","Essendon","SUB","Away","Collingwood",3,0,0,3,6,25,7,0,0
"2484",2023,6,"MCG","Jake Kelly","Essendon","Back","Away","Collingwood",7,0,0,4,11,87,0,0,0
"2485",2023,7,"Marvel Stadium","Hunter Clark","St Kilda","INT","Home","Port Adelaide",15,1,0,8,23,62,9,0,0
"2486",2023,7,"Marvel Stadium","Zaine Cordy","St Kilda","INT","Home","Port Adelaide",1,1,0,0,1,50,3,0,0
"2487",2023,7,"Marvel Stadium","Brad Crouch","St Kilda","Mid","Home","Port Adelaide",11,0,1,13,24,73,20,0,0
"2488",2023,7,"Marvel Stadium","Mattaes Phillipou","St Kilda","Forward","Home","Port Adelaide",2,0,0,10,12,72,0,0,0
"2489",2023,7,"Marvel Stadium","Callum Wilkie","St Kilda","Back","Home","Port Adelaide",15,0,0,7,22,94,0,0,0
"2490",2023,7,"Marvel Stadium","Marcus Windhager","St Kilda","SUB","Home","Port Adelaide",1,0,0,3,4,28,0,0,0
"2491",2023,7,"Marvel Stadium","Dougal Howard","St Kilda","Back","Home","Port Adelaide",7,0,0,3,10,100,0,1,1
"2492",2023,7,"Marvel Stadium","Jack Steele","St Kilda","Mid","Home","Port Adelaide",10,1,1,18,28,82,23,0,0
"2493",2023,7,"Marvel Stadium","Liam Stocker","St Kilda","Back","Home","Port Adelaide",12,0,0,3,15,82,0,0,0
"2494",2023,7,"Marvel Stadium","Tim Membrey","St Kilda","Forward","Home","Port Adelaide",9,1,1,3,12,84,0,0,0
"2495",2023,7,"Marvel Stadium","Jack Sinclair","St Kilda","Back","Home","Port Adelaide",22,0,1,11,33,76,7,7,6
"2496",2023,7,"Marvel Stadium","Sebastian Ross","St Kilda","Mid","Home","Port Adelaide",13,0,0,14,27,84,19,0,0
"2497",2023,7,"Marvel Stadium","Jade Gresham","St Kilda","Forward","Home","Port Adelaide",13,2,1,8,21,87,3,0,0
"2498",2023,7,"Marvel Stadium","Bradley Hill","St Kilda","Mid","Home","Port Adelaide",10,0,0,8,18,87,0,0,0
"2499",2023,7,"Marvel Stadium","Mitch Owens","St Kilda","Forward","Home","Port Adelaide",8,2,0,7,15,83,4,0,0
"2500",2023,7,"Marvel Stadium","Nasiah Wanganeen-Milera","St Kilda","Back","Home","Port Adelaide",16,0,0,4,20,67,0,2,2
"2501",2023,7,"Marvel Stadium","Mason Wood","St Kilda","Mid","Home","Port Adelaide",16,1,0,2,18,86,0,0,0
"2502",2023,7,"Marvel Stadium","Ben Paton","St Kilda","INT","Home","Port Adelaide",13,0,0,5,18,87,0,0,0
"2503",2023,7,"Marvel Stadium","Jack Higgins","St Kilda","Forward","Home","Port Adelaide",7,1,1,7,14,84,0,0,0
"2504",2023,7,"Marvel Stadium","Josh Battle","St Kilda","Back","Home","Port Adelaide",6,0,0,2,8,92,0,1,1
"2505",2023,7,"Marvel Stadium","Rowan Marshall","St Kilda","Ruck","Home","Port Adelaide",19,0,1,7,26,84,20,0,0
"2506",2023,7,"Marvel Stadium","Dan Butler","St Kilda","Forward","Home","Port Adelaide",3,1,0,3,6,76,0,0,0
"2507",2023,7,"Marvel Stadium","Ryan Byrnes","St Kilda","INT","Home","Port Adelaide",9,0,0,8,17,78,0,0,0
"2508",2023,7,"Marvel Stadium","Riley Bonner","Port Adelaide","SUB","Away","St Kilda",4,0,1,2,6,60,0,0,0
"2509",2023,7,"Marvel Stadium","Darcy Byrne-Jones","Port Adelaide","Forward","Away","St Kilda",11,0,1,5,16,89,0,0,0
"2510",2023,7,"Marvel Stadium","Jed McEntee","Port Adelaide","Forward","Away","St Kilda",6,1,0,5,11,76,0,0,0
"2511",2023,7,"Marvel Stadium","Ollie Wines","Port Adelaide","Mid","Away","St Kilda",8,0,0,18,26,65,9,0,0
"2512",2023,7,"Marvel Stadium","Zak Butters","Port Adelaide","Mid","Away","St Kilda",9,0,1,18,27,74,19,0,0
"2513",2023,7,"Marvel Stadium","Miles Bergman","Port Adelaide","Back","Away","St Kilda",15,0,1,6,21,83,0,1,1
"2514",2023,7,"Marvel Stadium","Dan Houston","Port Adelaide","Back","Away","St Kilda",14,1,0,8,22,77,0,1,1
"2515",2023,7,"Marvel Stadium","Aliir Aliir","Port Adelaide","Back","Away","St Kilda",7,0,0,4,11,96,0,0,0
"2516",2023,7,"Marvel Stadium","Connor Rozee","Port Adelaide","Mid","Away","St Kilda",12,0,0,7,19,86,18,0,0
"2517",2023,7,"Marvel Stadium","Jason Horne-Francis","Port Adelaide","INT","Away","St Kilda",14,0,0,11,25,74,20,0,0
"2518",2023,7,"Marvel Stadium","Xavier Duursma","Port Adelaide","Mid","Away","St Kilda",3,1,0,2,5,20,0,0,0
"2519",2023,7,"Marvel Stadium","Junior Rioli","Port Adelaide","INT","Away","St Kilda",7,2,2,1,8,74,0,0,0
"2520",2023,7,"Marvel Stadium","Ollie Lord","Port Adelaide","Forward","Away","St Kilda",3,0,0,2,5,77,0,0,0
"2521",2023,7,"Marvel Stadium","Charlie Dixon","Port Adelaide","Forward","Away","St Kilda",4,2,0,5,9,100,0,0,0
"2522",2023,7,"Marvel Stadium","Brynn Teakle","Port Adelaide","Ruck","Away","St Kilda",0,0,0,8,8,80,20,0,0
"2523",2023,7,"Marvel Stadium","Jase Burgoyne","Port Adelaide","INT","Away","St Kilda",4,0,0,4,8,84,0,0,0
"2524",2023,7,"Marvel Stadium","Ryan Burton","Port Adelaide","Back","Away","St Kilda",15,0,0,3,18,84,0,6,5
"2525",2023,7,"Marvel Stadium","Trent McKenzie","Port Adelaide","Back","Away","St Kilda",10,0,0,2,12,95,0,1,1
"2526",2023,7,"Marvel Stadium","Willem Drew","Port Adelaide","INT","Away","St Kilda",5,0,0,10,15,75,3,0,0
"2527",2023,7,"Marvel Stadium","Jeremy Finlayson","Port Adelaide","Forward","Away","St Kilda",12,2,0,4,16,86,7,0,0
"2528",2023,7,"Marvel Stadium","Travis Boak","Port Adelaide","Mid","Away","St Kilda",15,1,1,15,30,79,12,0,0
"2529",2023,7,"Marvel Stadium","Sam Powell-Pepper","Port Adelaide","Forward","Away","St Kilda",10,2,2,7,17,86,0,0,0
"2530",2023,7,"Marvel Stadium","Dylan Williams","Port Adelaide","Back","Away","St Kilda",14,0,0,3,17,82,0,1,1
"2531",2023,7,"Gabba","Jack Gunston","Brisbane Lions","Forward","Home","Fremantle",4,1,1,3,7,81,0,0,0
"2532",2023,7,"Gabba","Joe Daniher","Brisbane Lions","Forward","Home","Fremantle",10,3,1,4,14,89,5,0,0
"2533",2023,7,"Gabba","Hugh McCluggage","Brisbane Lions","Mid","Home","Fremantle",19,0,1,2,21,82,8,0,0
"2534",2023,7,"Gabba","Harris Andrews","Brisbane Lions","Back","Home","Fremantle",15,0,0,5,20,93,0,0,0
"2535",2023,7,"Gabba","Noah Answerth","Brisbane Lions","SUB","Home","Fremantle",2,0,0,5,7,21,1,0,0
"2536",2023,7,"Gabba","Will Ashcroft","Brisbane Lions","INT","Home","Fremantle",16,2,1,12,28,83,15,0,0
"2537",2023,7,"Gabba","Jarrod Berry","Brisbane Lions","Forward","Home","Fremantle",9,0,0,7,16,77,0,0,0
"2538",2023,7,"Gabba","Keidean Coleman","Brisbane Lions","INT","Home","Fremantle",9,0,0,5,14,80,0,2,1
"2539",2023,7,"Gabba","Cam Rayner","Brisbane Lions","Back","Home","Fremantle",6,1,0,6,12,76,2,0,0
"2540",2023,7,"Gabba","Daniel Rich","Brisbane Lions","Back","Home","Fremantle",17,0,0,3,20,68,0,3,3
"2541",2023,7,"Gabba","Brandon Starcevich","Brisbane Lions","Back","Home","Fremantle",10,0,0,3,13,88,0,1,1
"2542",2023,7,"Gabba","Darcy Wilmot","Brisbane Lions","INT","Home","Fremantle",10,0,0,5,15,70,0,0,0
"2543",2023,7,"Gabba","Dayne Zorko","Brisbane Lions","Forward","Home","Fremantle",12,0,2,7,19,49,7,0,0
"2544",2023,7,"Gabba","Josh Dunkley","Brisbane Lions","Mid","Home","Fremantle",11,0,0,17,28,85,22,0,0
"2545",2023,7,"Gabba","Lachie Neale","Brisbane Lions","Mid","Home","Fremantle",14,0,1,21,35,87,26,0,0
"2546",2023,7,"Gabba","Zac Bailey","Brisbane Lions","Mid","Home","Fremantle",17,2,0,2,19,84,6,0,0
"2547",2023,7,"Gabba","Charlie Cameron","Brisbane Lions","Forward","Home","Fremantle",6,2,0,6,12,82,0,0,0
"2548",2023,7,"Gabba","Jack Payne","Brisbane Lions","Back","Home","Fremantle",11,0,0,3,14,96,0,0,0
"2549",2023,7,"Gabba","Ryan Lester","Brisbane Lions","Mid","Home","Fremantle",9,0,0,4,13,80,0,0,0
"2550",2023,7,"Gabba","Lincoln McCarthy","Brisbane Lions","INT","Home","Fremantle",8,3,0,3,11,73,0,0,0
"2551",2023,7,"Gabba","Eric Hipwood","Brisbane Lions","Forward","Home","Fremantle",6,2,2,2,8,87,0,0,0
"2552",2023,7,"Gabba","Oscar McInerney","Brisbane Lions","Ruck","Home","Fremantle",6,0,1,7,13,85,24,0,0
"2553",2023,7,"Gabba","Conor McKenna","Brisbane Lions","Back","Home","Fremantle",13,1,0,1,14,85,0,1,0
"2554",2023,7,"Gabba","Bailey Banfield","Fremantle","Forward","Away","Brisbane Lions",4,0,1,4,8,80,0,0,0
"2555",2023,7,"Gabba","Neil Erasmus","Fremantle","SUB","Away","Brisbane Lions",2,0,0,2,4,25,2,0,0
"2556",2023,7,"Gabba","Ethan Hughes","Fremantle","INT","Away","Brisbane Lions",12,0,0,4,16,76,0,1,0
"2557",2023,7,"Gabba","Michael Walters","Fremantle","Forward","Away","Brisbane Lions",6,1,0,5,11,88,0,0,0
"2558",2023,7,"Gabba","Hayden Young","Fremantle","Back","Away","Brisbane Lions",19,0,1,14,33,81,0,5,5
"2559",2023,7,"Gabba","Matthew Johnson","Fremantle","INT","Away","Brisbane Lions",8,0,0,14,22,75,10,0,0
"2560",2023,7,"Gabba","Andrew Brayshaw","Fremantle","Mid","Away","Brisbane Lions",14,2,0,16,30,84,19,0,0
"2561",2023,7,"Gabba","Jordan Clark","Fremantle","Back","Away","Brisbane Lions",9,0,0,11,20,83,0,2,2
"2562",2023,7,"Gabba","Alex Pearce","Fremantle","Back","Away","Brisbane Lions",6,0,0,4,10,100,0,0,0
"2563",2023,7,"Gabba","Luke Jackson","Fremantle","Forward","Away","Brisbane Lions",5,1,2,7,12,81,3,0,0
"2564",2023,7,"Gabba","Caleb Serong","Fremantle","Mid","Away","Brisbane Lions",14,0,0,13,27,83,20,0,0
"2565",2023,7,"Gabba","Sam Sturt","Fremantle","INT","Away","Brisbane Lions",3,0,2,4,7,54,0,0,0
"2566",2023,7,"Gabba","Jye Amiss","Fremantle","Forward","Away","Brisbane Lions",5,1,0,2,7,75,0,0,0
"2567",2023,7,"Gabba","Luke Ryan","Fremantle","Back","Away","Brisbane Lions",14,0,0,4,18,87,0,5,4
"2568",2023,7,"Gabba","Will Brodie","Fremantle","Mid","Away","Brisbane Lions",10,0,0,14,24,73,21,0,0
"2569",2023,7,"Gabba","Sean Darcy","Fremantle","Ruck","Away","Brisbane Lions",8,0,0,10,18,85,26,0,0
"2570",2023,7,"Gabba","Lachie Schultz","Fremantle","Forward","Away","Brisbane Lions",7,0,0,9,16,76,0,0,0
"2571",2023,7,"Gabba","Brennan Cox","Fremantle","Back","Away","Brisbane Lions",7,0,0,16,23,87,0,0,0
"2572",2023,7,"Gabba","Sam Switkowski","Fremantle","Forward","Away","Brisbane Lions",5,2,0,6,11,76,2,0,0
"2573",2023,7,"Gabba","James Aish","Fremantle","Mid","Away","Brisbane Lions",9,0,0,9,18,83,0,0,0
"2574",2023,7,"Gabba","Brandon Walker","Fremantle","Back","Away","Brisbane Lions",8,0,0,6,14,86,0,0,0
"2575",2023,7,"Gabba","Jaeger O'Meara","Fremantle","INT","Away","Brisbane Lions",5,2,0,13,18,81,13,0,0
"2576",2023,7,"Gabba","Nathan O'Driscoll","Fremantle","Mid","Away","Brisbane Lions",7,1,0,7,14,82,0,0,0
"2577",2023,7,"SCG","Jake Lloyd","Sydney Swans","Back","Home","GWS Giants",20,0,0,5,25,91,0,2,2
"2578",2023,7,"SCG","Isaac Heeney","Sydney Swans","Forward","Home","GWS Giants",12,0,1,7,19,85,1,0,0
"2579",2023,7,"SCG","Peter Ladhams","Sydney Swans","Ruck","Home","GWS Giants",13,1,0,11,24,75,29,0,0
"2580",2023,7,"SCG","Angus Sheldrick","Sydney Swans","INT","Home","GWS Giants",1,0,0,2,3,43,1,0,0
"2581",2023,7,"SCG","James Rowbottom","Sydney Swans","Mid","Home","GWS Giants",9,0,0,8,17,73,25,0,0
"2582",2023,7,"SCG","Dylan Stephens","Sydney Swans","INT","Home","GWS Giants",11,0,0,3,14,71,0,0,0
"2583",2023,7,"SCG","Nick Blakey","Sydney Swans","Back","Home","GWS Giants",7,0,0,5,12,83,0,1,1
"2584",2023,7,"SCG","Braeden Campbell","Sydney Swans","Back","Home","GWS Giants",12,0,0,2,14,86,0,1,1
"2585",2023,7,"SCG","Ryan Clarke","Sydney Swans","Mid","Home","GWS Giants",6,1,1,5,11,82,0,0,0
"2586",2023,7,"SCG","Harry Cunningham","Sydney Swans","Back","Home","GWS Giants",3,0,0,11,14,79,0,0,0
"2587",2023,7,"SCG","Oliver Florent","Sydney Swans","Back","Home","GWS Giants",9,0,0,1,10,96,0,1,1
"2588",2023,7,"SCG","Aaron Francis","Sydney Swans","INT","Home","GWS Giants",4,0,0,3,7,79,0,0,0
"2589",2023,7,"SCG","Errol Gulden","Sydney Swans","Forward","Home","GWS Giants",16,1,0,11,27,83,6,0,0
"2590",2023,7,"SCG","Will Hayward","Sydney Swans","Forward","Home","GWS Giants",12,3,1,4,16,86,0,0,0
"2591",2023,7,"SCG","Tom McCartin","Sydney Swans","Back","Home","GWS Giants",4,0,0,7,11,87,0,0,0
"2592",2023,7,"SCG","Tom Papley","Sydney Swans","Forward","Home","GWS Giants",8,1,2,3,11,82,0,0,0
"2593",2023,7,"SCG","Marc Sheather","Sydney Swans","SUB","Home","GWS Giants",1,0,0,1,2,22,0,0,0
"2594",2023,7,"SCG","Chad Warner","Sydney Swans","Mid","Home","GWS Giants",16,1,0,13,29,86,29,0,0
"2595",2023,7,"SCG","Callum Mills","Sydney Swans","Mid","Home","GWS Giants",14,0,0,9,23,78,17,0,0
"2596",2023,7,"SCG","Logan McDonald","Sydney Swans","Forward","Home","GWS Giants",7,3,0,5,12,81,0,0,0
"2597",2023,7,"SCG","Lance Franklin","Sydney Swans","Forward","Home","GWS Giants",9,3,2,2,11,92,0,0,0
"2598",2023,7,"SCG","Luke Parker","Sydney Swans","Mid","Home","GWS Giants",18,1,0,15,33,93,29,0,0
"2599",2023,7,"SCG","Hayden McLean","Sydney Swans","INT","Home","GWS Giants",6,1,0,2,8,68,7,0,0
"2600",2023,7,"SCG","Lachie Ash","GWS Giants","Back","Away","Sydney Swans",19,0,0,5,24,85,0,1,1
"2601",2023,7,"SCG","Tom Green","GWS Giants","Mid","Away","Sydney Swans",15,0,0,16,31,86,28,0,0
"2602",2023,7,"SCG","Toby Bedford","GWS Giants","Forward","Away","Sydney Swans",6,1,0,4,10,81,0,0,0
"2603",2023,7,"SCG","Toby Greene","GWS Giants","Forward","Away","Sydney Swans",11,4,0,11,22,96,7,0,0
"2604",2023,7,"SCG","Harry Himmelberg","GWS Giants","Forward","Away","Sydney Swans",9,1,1,6,15,80,8,0,0
"2605",2023,7,"SCG","Ryan Angwin","GWS Giants","Mid","Away","Sydney Swans",7,0,0,3,10,81,0,0,0
"2606",2023,7,"SCG","Connor Idun","GWS Giants","Back","Away","Sydney Swans",5,0,0,7,12,85,0,0,0
"2607",2023,7,"SCG","Lachie Whitfield","GWS Giants","Back","Away","Sydney Swans",13,0,0,10,23,85,0,3,2
"2608",2023,7,"SCG","Callum M. Brown","GWS Giants","Back","Away","Sydney Swans",7,0,0,6,13,77,0,0,0
"2609",2023,7,"SCG","Jack Buckley","GWS Giants","Back","Away","Sydney Swans",10,0,0,7,17,98,0,0,0
"2610",2023,7,"SCG","Aaron Cadman","GWS Giants","INT","Away","Sydney Swans",4,1,0,0,4,43,0,0,0
"2611",2023,7,"SCG","Finn Callaghan","GWS Giants","Mid","Away","Sydney Swans",11,0,0,15,26,84,0,0,0
"2612",2023,7,"SCG","Stephen Coniglio","GWS Giants","Mid","Away","Sydney Swans",17,2,0,11,28,80,30,0,0
"2613",2023,7,"SCG","Isaac Cumming","GWS Giants","INT","Away","Sydney Swans",12,0,0,5,17,86,0,6,5
"2614",2023,7,"SCG","Brent Daniels","GWS Giants","Forward","Away","Sydney Swans",8,1,0,5,13,82,0,0,0
"2615",2023,7,"SCG","Matt Flynn","GWS Giants","Ruck","Away","Sydney Swans",4,0,0,4,8,76,28,0,0
"2616",2023,7,"SCG","James Peatling","GWS Giants","INT","Away","Sydney Swans",8,0,0,8,16,77,0,0,0
"2617",2023,7,"SCG","Harry Rowston","GWS Giants","SUB","Away","Sydney Swans",3,0,0,3,6,17,5,0,0
"2618",2023,7,"SCG","Jesse Hogan","GWS Giants","Forward","Away","Sydney Swans",4,2,0,5,9,84,0,0,0
"2619",2023,7,"SCG","Harry Perryman","GWS Giants","INT","Away","Sydney Swans",12,3,0,9,21,68,11,0,0
"2620",2023,7,"SCG","Josh Kelly","GWS Giants","Mid","Away","Sydney Swans",13,0,0,14,27,79,26,0,0
"2621",2023,7,"SCG","Nick Haynes","GWS Giants","Back","Away","Sydney Swans",11,0,0,7,18,84,0,0,0
"2622",2023,7,"SCG","Xavier O'Halloran","GWS Giants","Forward","Away","Sydney Swans",8,2,1,7,15,88,1,0,0
"2623",2023,7,"Marvel Stadium","Oskar Baker","Western Bulldogs","Mid","Home","Hawthorn",16,0,0,4,20,79,0,0,0
"2624",2023,7,"Marvel Stadium","Marcus Bontempelli","Western Bulldogs","Mid","Home","Hawthorn",13,0,1,6,19,84,24,0,0
"2625",2023,7,"Marvel Stadium","Tim English","Western Bulldogs","Ruck","Home","Hawthorn",7,1,1,4,11,85,23,0,0
"2626",2023,7,"Marvel Stadium","Liam Jones","Western Bulldogs","Back","Home","Hawthorn",8,0,0,2,10,96,0,0,0
"2627",2023,7,"Marvel Stadium","Toby McLean","Western Bulldogs","SUB","Home","Hawthorn",0,0,0,0,0,0,0,0,0
"2628",2023,7,"Marvel Stadium","Anthony Scott","Western Bulldogs","INT","Home","Hawthorn",6,1,1,5,11,76,0,0,0
"2629",2023,7,"Marvel Stadium","Tim O'Brien","Western Bulldogs","Back","Home","Hawthorn",11,0,0,2,13,96,0,0,0
"2630",2023,7,"Marvel Stadium","Taylor Duryea","Western Bulldogs","INT","Home","Hawthorn",7,0,0,3,10,79,0,0,0
"2631",2023,7,"Marvel Stadium","Adam Treloar","Western Bulldogs","Mid","Home","Hawthorn",8,0,1,15,23,82,21,0,0
"2632",2023,7,"Marvel Stadium","Arthur Jones","Western Bulldogs","Forward","Home","Hawthorn",5,1,1,7,12,79,0,0,0
"2633",2023,7,"Marvel Stadium","Jamarra Ugle-Hagan","Western Bulldogs","Forward","Home","Hawthorn",4,2,0,6,10,75,0,0,0
"2634",2023,7,"Marvel Stadium","Cody Weightman","Western Bulldogs","Forward","Home","Hawthorn",1,0,0,2,3,72,0,0,0
"2635",2023,7,"Marvel Stadium","Ed Richards","Western Bulldogs","Back","Home","Hawthorn",14,0,0,5,19,80,0,2,1
"2636",2023,7,"Marvel Stadium","Jason Johannisen","Western Bulldogs","Back","Home","Hawthorn",17,1,0,7,24,80,0,5,3
"2637",2023,7,"Marvel Stadium","Bailey Dale","Western Bulldogs","Back","Home","Hawthorn",19,0,0,6,25,85,0,3,3
"2638",2023,7,"Marvel Stadium","Caleb Daniel","Western Bulldogs","Forward","Home","Hawthorn",14,1,0,13,27,84,12,0,0
"2639",2023,7,"Marvel Stadium","Rory Lobb","Western Bulldogs","Forward","Home","Hawthorn",4,2,0,5,9,88,4,0,0
"2640",2023,7,"Marvel Stadium","Jack Macrae","Western Bulldogs","Mid","Home","Hawthorn",7,0,0,19,26,78,13,0,0
"2641",2023,7,"Marvel Stadium","Bailey Williams","Western Bulldogs","Mid","Home","Hawthorn",12,1,0,12,24,81,0,0,0
"2642",2023,7,"Marvel Stadium","Bailey Smith","Western Bulldogs","INT","Home","Hawthorn",13,0,0,11,24,84,11,0,0
"2643",2023,7,"Marvel Stadium","Aaron Naughton","Western Bulldogs","Forward","Home","Hawthorn",9,4,3,6,15,87,0,0,0
"2644",2023,7,"Marvel Stadium","Alex Keath","Western Bulldogs","Back","Home","Hawthorn",5,0,0,13,18,84,0,0,0
"2645",2023,7,"Marvel Stadium","Lachlan McNeil","Western Bulldogs","INT","Home","Hawthorn",4,0,2,6,10,66,0,0,0
"2646",2023,7,"Marvel Stadium","Conor Nash","Hawthorn","Mid","Away","Western Bulldogs",4,0,0,22,26,83,23,0,0
"2647",2023,7,"Marvel Stadium","Karl Amon","Hawthorn","Mid","Away","Western Bulldogs",14,0,0,4,18,82,0,0,0
"2648",2023,7,"Marvel Stadium","Luke Breust","Hawthorn","Forward","Away","Western Bulldogs",7,3,1,2,9,75,0,0,0
"2649",2023,7,"Marvel Stadium","Tyler Brockman","Hawthorn","Mid","Away","Western Bulldogs",4,0,0,7,11,77,0,0,0
"2650",2023,7,"Marvel Stadium","Will Day","Hawthorn","INT","Away","Western Bulldogs",12,1,0,18,30,80,17,0,0
"2651",2023,7,"Marvel Stadium","Seamus Mitchell","Hawthorn","INT","Away","Western Bulldogs",5,0,0,6,11,47,0,0,0
"2652",2023,7,"Marvel Stadium","Jack Scrimshaw","Hawthorn","SUB","Away","Western Bulldogs",7,0,0,3,10,38,0,1,1
"2653",2023,7,"Marvel Stadium","Josh Ward","Hawthorn","INT","Away","Western Bulldogs",13,0,0,7,20,78,7,0,0
