"full_name","team.name","season","is_home","mean_disposals","min_disposals","max_disposals","games_played"
"Lewis Jetta","West Coast Eagles",2019,"Home",18.3,10,24,10
"Lewis Jetta","West Coast Eagles",2020,"Away",14,10,16,4
"Lewis Jetta","West Coast Eagles",2020,"Home",15,12,18,2
"Lewis Johnston","Adelaide Crows",2014,"Away",10.5,9,12,2
"Lewis Melican","Sydney Swans",2017,"Away",10.25,6,14,8
"Lewis Melican","Sydney Swans",2017,"Home",13.44,10,16,9
"Lewis Melican","Sydney Swans",2018,"Away",14,14,14,1
"Lewis Melican","Sydney Swans",2018,"Home",13,11,15,2
"Lewis Melican","Sydney Swans",2019,"Away",10.57,5,16,7
"Lewis Melican","Sydney Swans",2019,"Home",10.1,5,15,10
"Lewis Melican","Sydney Swans",2020,"Away",9.8,5,13,5
"Lewis Melican","Sydney Swans",2020,"Home",10.25,6,15,4
"Lewis Melican","Sydney Swans",2021,"Away",11.5,9,14,2
"Lewis Melican","Sydney Swans",2021,"Home",12,10,15,3
"Lewis Melican","Sydney Swans",2023,"Away",8,8,8,1
"Lewis Melican","Sydney Swans",2023,"Home",12,8,15,4
"Lewis Pierce","St Kilda",2016,"Home",6,6,6,1
"Lewis Pierce","St Kilda",2018,"Away",18,18,18,1
"Lewis Pierce","St Kilda",2018,"Home",8,7,9,2
"Lewis Pierce","St Kilda",2019,"Home",6,6,6,1
"Lewis Roberts-Thomson","Sydney Swans",2014,"Away",4.33,4,5,3
"Lewis Roberts-Thomson","Sydney Swans",2014,"Home",10,9,11,2
"Lewis Taylor","Brisbane Lions",2014,"Away",17,3,24,11
"Lewis Taylor","Brisbane Lions",2014,"Home",16.73,11,26,11
"Lewis Taylor","Brisbane Lions",2015,"Away",20.45,13,32,11
"Lewis Taylor","Brisbane Lions",2015,"Home",21.27,7,32,11
"Lewis Taylor","Brisbane Lions",2016,"Away",14.89,10,20,9
"Lewis Taylor","Brisbane Lions",2016,"Home",14.5,9,23,10
"Lewis Taylor","Brisbane Lions",2017,"Away",19,9,26,11
"Lewis Taylor","Brisbane Lions",2017,"Home",19.91,13,26,11
"Lewis Taylor","Brisbane Lions",2018,"Away",17.64,10,27,11
"Lewis Taylor","Brisbane Lions",2018,"Home",17.82,10,23,11
"Lewis Taylor","Brisbane Lions",2019,"Away",15.67,14,18,3
"Lewis Taylor","Brisbane Lions",2019,"Home",17.5,7,28,2
"Lewis Taylor","Sydney Swans",2020,"Away",8.25,5,10,4
"Lewis Taylor","Sydney Swans",2020,"Home",9,0,14,5
"Lewis Taylor","Sydney Swans",2021,"Home",3,0,6,2
"Lewis Taylor","Sydney Swans",2022,"Home",0,0,0,1
"Lewis Young","Carlton",2022,"Away",13.78,5,19,9
"Lewis Young","Carlton",2022,"Home",13.1,8,20,10
"Lewis Young","Carlton",2023,"Away",14.43,11,22,7
"Lewis Young","Carlton",2023,"Home",13.33,8,16,6
"Lewis Young","Western Bulldogs",2017,"Away",15,8,21,3
"Lewis Young","Western Bulldogs",2017,"Home",11.25,8,16,4
"Lewis Young","Western Bulldogs",2018,"Home",9.5,9,10,2
"Lewis Young","Western Bulldogs",2019,"Away",13,9,17,2
"Lewis Young","Western Bulldogs",2019,"Home",11.5,9,14,2
"Lewis Young","Western Bulldogs",2020,"Home",4,4,4,1
"Lewis Young","Western Bulldogs",2021,"Away",15,15,15,1
"Lewis Young","Western Bulldogs",2021,"Home",12,3,17,6
"Liam Anthony","North Melbourne",2014,"Away",7,5,9,2
"Liam Anthony","North Melbourne",2014,"Home",13,12,14,2
"Liam Baker","Richmond",2018,"Home",11.33,8,14,3
"Liam Baker","Richmond",2019,"Away",16,10,19,7
"Liam Baker","Richmond",2019,"Home",18.11,11,24,9
"Liam Baker","Richmond",2020,"Away",13.67,9,17,9
"Liam Baker","Richmond",2020,"Home",17.29,15,26,7
"Liam Baker","Richmond",2021,"Away",20.45,15,27,11
"Liam Baker","Richmond",2021,"Home",20.09,12,33,11
"Liam Baker","Richmond",2022,"Away",19,9,26,11
"Liam Baker","Richmond",2022,"Home",19.55,10,30,11
"Liam Baker","Richmond",2023,"Away",20.29,14,32,7
"Liam Baker","Richmond",2023,"Home",22.25,15,35,8
"Liam Dawson","Brisbane Lions",2015,"Away",9.4,3,19,5
"Liam Dawson","Brisbane Lions",2015,"Home",13.2,6,17,5
"Liam Dawson","Brisbane Lions",2016,"Away",8,5,13,4
"Liam Dawson","Brisbane Lions",2016,"Home",9.67,3,17,3
"Liam Dawson","Brisbane Lions",2017,"Away",8,8,8,1
"Liam Duggan","West Coast Eagles",2015,"Away",12,2,23,6
"Liam Duggan","West Coast Eagles",2015,"Home",11.67,4,25,6
"Liam Duggan","West Coast Eagles",2016,"Away",11.67,7,15,6
"Liam Duggan","West Coast Eagles",2016,"Home",13.12,8,21,8
"Liam Duggan","West Coast Eagles",2017,"Away",17.5,13,31,8
"Liam Duggan","West Coast Eagles",2017,"Home",17.3,13,24,10
"Liam Duggan","West Coast Eagles",2018,"Away",16.27,13,19,11
"Liam Duggan","West Coast Eagles",2018,"Home",17.8,10,25,10
"Liam Duggan","West Coast Eagles",2019,"Away",14.43,10,22,7
"Liam Duggan","West Coast Eagles",2019,"Home",17.25,12,21,8
"Liam Duggan","West Coast Eagles",2020,"Away",16.62,10,23,8
"Liam Duggan","West Coast Eagles",2020,"Home",15.88,10,21,8
"Liam Duggan","West Coast Eagles",2021,"Away",18,10,25,6
"Liam Duggan","West Coast Eagles",2021,"Home",19.62,9,36,8
"Liam Duggan","West Coast Eagles",2022,"Away",19.18,11,30,11
"Liam Duggan","West Coast Eagles",2022,"Home",21.89,12,28,9
"Liam Duggan","West Coast Eagles",2023,"Away",19.29,14,27,7
"Liam Duggan","West Coast Eagles",2023,"Home",26.14,14,35,7
"Liam Henry","Fremantle",2020,"Home",7.33,5,9,3
"Liam Henry","Fremantle",2021,"Away",8.78,3,15,9
"Liam Henry","Fremantle",2021,"Home",9.25,7,13,8
"Liam Henry","Fremantle",2022,"Away",7.8,0,15,5
"Liam Henry","Fremantle",2022,"Home",13,9,17,2
"Liam Henry","Fremantle",2023,"Away",21,13,33,4
"Liam Henry","Fremantle",2023,"Home",17.75,10,32,4
"Liam Jones","Carlton",2015,"Away",7,5,9,4
"Liam Jones","Carlton",2015,"Home",7.4,6,9,5
"Liam Jones","Carlton",2016,"Away",8.8,5,12,5
"Liam Jones","Carlton",2016,"Home",11.33,8,17,3
"Liam Jones","Carlton",2017,"Away",10.33,7,14,6
"Liam Jones","Carlton",2017,"Home",12.17,9,19,6
"Liam Jones","Carlton",2018,"Away",10.33,6,17,9
"Liam Jones","Carlton",2018,"Home",10.88,5,15,8
"Liam Jones","Carlton",2019,"Away",9,3,14,7
"Liam Jones","Carlton",2019,"Home",8.83,5,19,6
"Liam Jones","Carlton",2020,"Away",6.56,3,9,9
"Liam Jones","Carlton",2020,"Home",9.5,6,13,8
"Liam Jones","Carlton",2021,"Away",10.9,5,21,10
"Liam Jones","Carlton",2021,"Home",12.22,6,20,9
"Liam Jones","Western Bulldogs",2014,"Away",11.6,8,16,5
"Liam Jones","Western Bulldogs",2014,"Home",8.4,1,14,5
"Liam Jones","Western Bulldogs",2023,"Away",8.38,0,15,8
"Liam Jones","Western Bulldogs",2023,"Home",8.17,3,12,6
"Liam McBean","Richmond",2015,"Home",8,7,9,2
"Liam McBean","Richmond",2016,"Away",6.5,6,7,2
"Liam McBean","Richmond",2016,"Home",12,12,12,1
"Liam Picken","Western Bulldogs",2014,"Away",18.09,12,25,11
"Liam Picken","Western Bulldogs",2014,"Home",18.45,7,25,11
"Liam Picken","Western Bulldogs",2015,"Away",21.11,15,33,9
"Liam Picken","Western Bulldogs",2015,"Home",25.73,13,36,11
"Liam Picken","Western Bulldogs",2016,"Away",25.45,18,33,11
"Liam Picken","Western Bulldogs",2016,"Home",20.09,16,23,11
"Liam Picken","Western Bulldogs",2017,"Away",18.55,11,25,11
"Liam Picken","Western Bulldogs",2017,"Home",18.73,13,26,11
"Liam Ryan","West Coast Eagles",2018,"Away",10.6,5,14,5
"Liam Ryan","West Coast Eagles",2018,"Home",10.8,7,15,5
"Liam Ryan","West Coast Eagles",2019,"Away",11.82,7,17,11
"Liam Ryan","West Coast Eagles",2019,"Home",11.73,7,15,11
"Liam Ryan","West Coast Eagles",2020,"Away",11.38,6,16,8
"Liam Ryan","West Coast Eagles",2020,"Home",9.67,3,15,9
"Liam Ryan","West Coast Eagles",2021,"Away",12.14,8,17,7
"Liam Ryan","West Coast Eagles",2021,"Home",8.43,2,13,7
"Liam Ryan","West Coast Eagles",2022,"Away",12.67,9,17,9
"Liam Ryan","West Coast Eagles",2022,"Home",9.12,3,16,8
"Liam Ryan","West Coast Eagles",2023,"Away",11,9,13,2
"Liam Ryan","West Coast Eagles",2023,"Home",17,17,17,1
"Liam Shiels","Hawthorn",2014,"Away",21.12,16,26,8
"Liam Shiels","Hawthorn",2014,"Home",24,16,28,10
"Liam Shiels","Hawthorn",2015,"Away",21.12,16,29,8
"Liam Shiels","Hawthorn",2015,"Home",22.7,11,34,10
"Liam Shiels","Hawthorn",2016,"Away",16.25,12,25,8
"Liam Shiels","Hawthorn",2016,"Home",18.5,15,26,8
"Liam Shiels","Hawthorn",2017,"Away",22.9,13,31,10
"Liam Shiels","Hawthorn",2017,"Home",20.55,11,28,11
"Liam Shiels","Hawthorn",2018,"Away",21.18,15,29,11
"Liam Shiels","Hawthorn",2018,"Home",25,15,34,10
"Liam Shiels","Hawthorn",2019,"Away",24.5,14,31,10
"Liam Shiels","Hawthorn",2019,"Home",21.78,8,30,9
"Liam Shiels","Hawthorn",2020,"Away",16.8,9,25,10
"Liam Shiels","Hawthorn",2020,"Home",19.67,9,26,6
"Liam Shiels","Hawthorn",2021,"Away",22.5,16,27,10
"Liam Shiels","Hawthorn",2021,"Home",19.91,12,26,11
"Liam Shiels","Hawthorn",2022,"Away",11.29,0,16,7
"Liam Shiels","Hawthorn",2022,"Home",11.17,0,25,6
"Liam Shiels","North Melbourne",2023,"Away",15.29,3,27,7
"Liam Shiels","North Melbourne",2023,"Home",19.71,12,29,7
"Liam Stocker","Carlton",2019,"Away",14,12,18,3
"Liam Stocker","Carlton",2019,"Home",13,10,16,2
"Liam Stocker","Carlton",2021,"Away",13.44,7,18,9
"Liam Stocker","Carlton",2021,"Home",14.62,8,23,8
"Liam Stocker","Carlton",2022,"Away",13.5,12,15,2
"Liam Stocker","Carlton",2022,"Home",9.75,5,15,4
"Liam Stocker","St Kilda",2023,"Away",16.67,9,25,9
"Liam Stocker","St Kilda",2023,"Home",19.83,15,26,6
"Liam Sumner","Carlton",2016,"Away",11.25,9,13,8
"Liam Sumner","Carlton",2016,"Home",7.5,1,11,8
"Liam Sumner","Carlton",2017,"Home",6.75,4,9,4
"Liam Sumner","GWS Giants",2014,"Away",4,4,4,1
"Liam Sumner","GWS Giants",2014,"Home",5,5,5,1
"Lin Jong","Western Bulldogs",2014,"Away",12,12,12,1
"Lin Jong","Western Bulldogs",2014,"Home",11.4,10,14,5
"Lin Jong","Western Bulldogs",2015,"Away",13,9,23,6
"Lin Jong","Western Bulldogs",2015,"Home",14.83,4,24,6
"Lin Jong","Western Bulldogs",2016,"Away",18.14,13,28,7
"Lin Jong","Western Bulldogs",2016,"Home",16.88,13,20,8
"Lin Jong","Western Bulldogs",2017,"Away",19.57,11,25,7
"Lin Jong","Western Bulldogs",2017,"Home",18,3,23,5
"Lin Jong","Western Bulldogs",2018,"Away",17.25,13,23,4
"Lin Jong","Western Bulldogs",2018,"Home",11,2,17,6
"Lin Jong","Western Bulldogs",2020,"Away",17,17,17,1
"Lin Jong","Western Bulldogs",2020,"Home",12,11,13,2
"Lin Jong","Western Bulldogs",2021,"Away",4,4,4,1
"Lincoln McCarthy","Brisbane Lions",2019,"Away",13.27,6,22,11
"Lincoln McCarthy","Brisbane Lions",2019,"Home",12.73,6,20,11
"Lincoln McCarthy","Brisbane Lions",2020,"Away",10.57,5,17,7
"Lincoln McCarthy","Brisbane Lions",2020,"Home",8.75,5,11,8
"Lincoln McCarthy","Brisbane Lions",2021,"Away",12.18,7,18,11
"Lincoln McCarthy","Brisbane Lions",2021,"Home",13.73,10,20,11
"Lincoln McCarthy","Brisbane Lions",2022,"Away",12.27,9,22,11
"Lincoln McCarthy","Brisbane Lions",2022,"Home",12.91,8,17,11
"Lincoln McCarthy","Brisbane Lions",2023,"Away",11,8,18,7
"Lincoln McCarthy","Brisbane Lions",2023,"Home",11.88,8,17,8
"Lincoln McCarthy","Geelong Cats",2014,"Away",12,12,12,1
"Lincoln McCarthy","Geelong Cats",2014,"Home",11,9,13,2
"Lincoln McCarthy","Geelong Cats",2016,"Away",12.43,9,18,7
"Lincoln McCarthy","Geelong Cats",2016,"Home",10.1,3,18,10
"Lincoln McCarthy","Geelong Cats",2017,"Away",11,11,11,1
"Lincoln McCarthy","Geelong Cats",2017,"Home",14.5,13,16,2
"Lincoln McCarthy","Geelong Cats",2018,"Away",14,14,14,1
"Lincoln McCarthy","Geelong Cats",2018,"Home",8,8,8,1
"Lindsay Thomas","North Melbourne",2014,"Away",9.82,4,15,11
"Lindsay Thomas","North Melbourne",2014,"Home",14.56,11,19,9
"Lindsay Thomas","North Melbourne",2015,"Away",12.9,4,18,10
"Lindsay Thomas","North Melbourne",2015,"Home",10.12,5,13,8
"Lindsay Thomas","North Melbourne",2016,"Away",12.1,9,16,10
"Lindsay Thomas","North Melbourne",2016,"Home",11.64,8,15,11
"Lindsay Thomas","North Melbourne",2017,"Away",10,6,13,5
"Lindsay Thomas","North Melbourne",2017,"Home",15,12,19,4
"Lindsay Thomas","Port Adelaide",2018,"Away",14.5,13,16,2
"Lindsay Thomas","Port Adelaide",2018,"Home",10.6,8,14,5
"Lloyd Meek","Fremantle",2021,"Away",9,6,11,4
"Lloyd Meek","Fremantle",2021,"Home",8.6,6,13,5
"Lloyd Meek","Fremantle",2022,"Away",13.25,12,15,4
"Lloyd Meek","Fremantle",2022,"Home",8,7,9,2
"Lloyd Meek","Hawthorn",2023,"Away",8.29,2,12,7
"Lloyd Meek","Hawthorn",2023,"Home",11.67,7,18,6
"Lochie O'Brien","Carlton",2018,"Away",12.3,9,19,10
"Lochie O'Brien","Carlton",2018,"Home",16,10,22,8
"Lochie O'Brien","Carlton",2019,"Away",10.88,7,18,8
"Lochie O'Brien","Carlton",2019,"Home",13.78,9,18,9
"Lochie O'Brien","Carlton",2020,"Home",7,7,7,1
"Lochie O'Brien","Carlton",2021,"Away",16.33,9,21,3
"Lochie O'Brien","Carlton",2021,"Home",15.5,14,17,2
"Lochie O'Brien","Carlton",2022,"Away",18.7,12,25,10
"Lochie O'Brien","Carlton",2022,"Home",16.67,12,19,9
"Lochie O'Brien","Carlton",2023,"Away",8.75,4,15,4
"Lochie O'Brien","Carlton",2023,"Home",4,3,5,2
"Logan Austin","Port Adelaide",2016,"Away",6.83,4,10,6
"Logan Austin","Port Adelaide",2016,"Home",9.2,5,14,5
"Logan Austin","Port Adelaide",2017,"Away",3,3,3,1
"Logan Austin","Port Adelaide",2017,"Home",10,10,10,1
"Logan Austin","St Kilda",2018,"Away",19.5,11,26,4
"Logan Austin","St Kilda",2018,"Home",20,18,21,3
"Logan McDonald","Sydney Swans",2021,"Away",9.5,8,11,2
"Logan McDonald","Sydney Swans",2021,"Home",8,6,11,5
"Logan McDonald","Sydney Swans",2022,"Away",10.11,5,16,9
"Logan McDonald","Sydney Swans",2022,"Home",7.33,6,10,6
"Logan McDonald","Sydney Swans",2023,"Away",9.6,5,13,5
"Logan McDonald","Sydney Swans",2023,"Home",9.33,3,13,6
"Louis Butler","Western Bulldogs",2020,"Away",15,14,16,2
"Louis Butler","Western Bulldogs",2021,"Home",10,10,10,1
"Louis Butler","Western Bulldogs",2022,"Away",13,13,13,1
"Louis Herbert","Gold Coast Suns",2014,"Away",3,3,3,1
"Louis Herbert","Gold Coast Suns",2014,"Home",4,1,7,2
"Lukas Webb","Western Bulldogs",2015,"Away",9.83,3,17,6
"Lukas Webb","Western Bulldogs",2015,"Home",12.5,8,16,4
"Lukas Webb","Western Bulldogs",2016,"Away",14,14,14,2
"Lukas Webb","Western Bulldogs",2016,"Home",11.67,7,15,3
"Lukas Webb","Western Bulldogs",2017,"Away",10,6,12,3
"Lukas Webb","Western Bulldogs",2017,"Home",12,12,12,1
"Lukas Webb","Western Bulldogs",2018,"Away",13,10,15,3
"Lukas Webb","Western Bulldogs",2018,"Home",9.5,9,10,2
"Luke Ball","Collingwood",2014,"Away",17.88,11,22,8
"Luke Ball","Collingwood",2014,"Home",18.44,3,25,9
"Luke Breust","Hawthorn",2014,"Away",14.73,13,20,11
"Luke Breust","Hawthorn",2014,"Home",16,8,29,11
"Luke Breust","Hawthorn",2015,"Away",15.82,9,22,11
"Luke Breust","Hawthorn",2015,"Home",12.9,5,19,10
"Luke Breust","Hawthorn",2016,"Away",14.27,11,21,11
"Luke Breust","Hawthorn",2016,"Home",17.64,12,23,11
"Luke Breust","Hawthorn",2017,"Away",13,7,22,11
"Luke Breust","Hawthorn",2017,"Home",15.8,11,20,10
"Luke Breust","Hawthorn",2018,"Away",15.64,11,24,11
"Luke Breust","Hawthorn",2018,"Home",16.55,12,23,11
"Luke Breust","Hawthorn",2019,"Away",13.18,7,19,11
"Luke Breust","Hawthorn",2019,"Home",14.27,8,21,11
"Luke Breust","Hawthorn",2020,"Away",9.43,6,12,7
"Luke Breust","Hawthorn",2020,"Home",12.67,6,17,6
"Luke Breust","Hawthorn",2021,"Away",12.6,8,18,10
"Luke Breust","Hawthorn",2021,"Home",12.56,8,18,9
"Luke Breust","Hawthorn",2022,"Away",10.73,8,15,11
"Luke Breust","Hawthorn",2022,"Home",11.7,5,15,10
"Luke Breust","Hawthorn",2023,"Away",11.86,8,16,7
"Luke Breust","Hawthorn",2023,"Home",9.71,7,14,7
"Luke Brown","Adelaide Crows",2014,"Away",12.91,4,20,11
"Luke Brown","Adelaide Crows",2014,"Home",13.09,7,19,11
"Luke Brown","Adelaide Crows",2015,"Away",12.55,8,19,11
"Luke Brown","Adelaide Crows",2015,"Home",11.7,8,18,10
"Luke Brown","Adelaide Crows",2016,"Away",15.1,11,23,10
"Luke Brown","Adelaide Crows",2016,"Home",18.7,10,27,10
"Luke Brown","Adelaide Crows",2017,"Away",14.36,9,25,11
"Luke Brown","Adelaide Crows",2017,"Home",15.2,9,20,10
"Luke Brown","Adelaide Crows",2018,"Away",14.3,2,23,10
"Luke Brown","Adelaide Crows",2018,"Home",15.9,11,24,10
"Luke Brown","Adelaide Crows",2019,"Away",15.12,9,21,8
"Luke Brown","Adelaide Crows",2019,"Home",15.14,9,24,7
"Luke Brown","Adelaide Crows",2020,"Away",11.75,7,16,8
"Luke Brown","Adelaide Crows",2020,"Home",11.44,5,20,9
"Luke Brown","Adelaide Crows",2021,"Away",13.33,7,20,6
"Luke Brown","Adelaide Crows",2021,"Home",12.4,5,18,5
"Luke Brown","Adelaide Crows",2022,"Away",14.2,11,18,5
"Luke Brown","Adelaide Crows",2022,"Home",12.5,10,16,6
"Luke Cleary","Western Bulldogs",2022,"Away",6.5,0,13,2
"Luke Cleary","Western Bulldogs",2022,"Home",8,0,16,2
"Luke Dahlhaus","Geelong Cats",2019,"Away",17.8,7,24,10
"Luke Dahlhaus","Geelong Cats",2019,"Home",19.36,15,23,11
"Luke Dahlhaus","Geelong Cats",2020,"Away",13.8,11,16,5
"Luke Dahlhaus","Geelong Cats",2020,"Home",12.71,2,18,7
"Luke Dahlhaus","Geelong Cats",2021,"Away",11.22,6,21,9
"Luke Dahlhaus","Geelong Cats",2021,"Home",13.27,7,21,11
"Luke Dahlhaus","Geelong Cats",2022,"Away",8.33,0,16,6
"Luke Dahlhaus","Geelong Cats",2022,"Home",13.5,7,18,4
"Luke Dahlhaus","Western Bulldogs",2014,"Away",22.2,16,32,10
"Luke Dahlhaus","Western Bulldogs",2014,"Home",21,16,28,11
"Luke Dahlhaus","Western Bulldogs",2015,"Away",26.27,20,37,11
"Luke Dahlhaus","Western Bulldogs",2015,"Home",24.91,17,32,11
"Luke Dahlhaus","Western Bulldogs",2016,"Away",24.8,8,37,10
"Luke Dahlhaus","Western Bulldogs",2016,"Home",27.29,20,33,7
"Luke Dahlhaus","Western Bulldogs",2017,"Away",25,18,32,11
"Luke Dahlhaus","Western Bulldogs",2017,"Home",25.09,17,31,11
"Luke Dahlhaus","Western Bulldogs",2018,"Away",22.29,12,29,7
"Luke Dahlhaus","Western Bulldogs",2018,"Home",20.9,15,31,10
"Luke Davies-Uniacke","North Melbourne",2018,"Away",7.67,7,8,3
"Luke Davies-Uniacke","North Melbourne",2018,"Home",12.5,9,16,4
"Luke Davies-Uniacke","North Melbourne",2019,"Away",13.86,9,16,7
"Luke Davies-Uniacke","North Melbourne",2019,"Home",15.86,8,26,7
"Luke Davies-Uniacke","North Melbourne",2020,"Away",19.67,13,24,3
"Luke Davies-Uniacke","North Melbourne",2020,"Home",16.17,7,24,6
"Luke Davies-Uniacke","North Melbourne",2021,"Away",23.3,18,38,10
"Luke Davies-Uniacke","North Melbourne",2021,"Home",20.7,17,26,10
"Luke Davies-Uniacke","North Melbourne",2022,"Away",25.7,16,37,10
"Luke Davies-Uniacke","North Melbourne",2022,"Home",24.09,4,33,11
"Luke Davies-Uniacke","North Melbourne",2023,"Away",23.75,20,30,4
"Luke Davies-Uniacke","North Melbourne",2023,"Home",29,25,32,4
"Luke Delaney","St Kilda",2014,"Away",7.45,4,13,11
"Luke Delaney","St Kilda",2014,"Home",8.73,4,13,11
"Luke Delaney","St Kilda",2015,"Away",9.4,7,12,5
"Luke Delaney","St Kilda",2015,"Home",8,4,12,6
"Luke Delaney","St Kilda",2016,"Away",10,9,11,2
"Luke Delaney","St Kilda",2016,"Home",6,4,8,2
"Luke Dunstan","Melbourne",2022,"Away",20,18,22,2
"Luke Dunstan","Melbourne",2022,"Home",7.67,0,12,3
"Luke Dunstan","St Kilda",2014,"Away",18.29,10,29,7
"Luke Dunstan","St Kilda",2014,"Home",19.11,14,26,9
"Luke Dunstan","St Kilda",2015,"Away",17.4,6,25,10
"Luke Dunstan","St Kilda",2015,"Home",16.67,9,23,9
"Luke Dunstan","St Kilda",2016,"Away",15.56,10,24,9
"Luke Dunstan","St Kilda",2016,"Home",19.22,15,26,9
"Luke Dunstan","St Kilda",2017,"Away",21.25,11,30,8
"Luke Dunstan","St Kilda",2017,"Home",22,12,32,8
"Luke Dunstan","St Kilda",2018,"Away",18.88,10,26,8
"Luke Dunstan","St Kilda",2018,"Home",24.5,19,32,8
"Luke Dunstan","St Kilda",2019,"Away",23.56,16,30,9
"Luke Dunstan","St Kilda",2019,"Home",21.11,18,26,9
"Luke Dunstan","St Kilda",2020,"Away",21,21,21,1
"Luke Dunstan","St Kilda",2021,"Away",25.17,18,32,6
"Luke Dunstan","St Kilda",2021,"Home",25.33,16,29,6
"Luke Edwards","West Coast Eagles",2021,"Away",14.75,12,19,4
"Luke Edwards","West Coast Eagles",2021,"Home",10.25,0,27,4
"Luke Edwards","West Coast Eagles",2022,"Away",11.5,8,15,2
"Luke Edwards","West Coast Eagles",2022,"Home",11,11,11,1
"Luke Edwards","West Coast Eagles",2023,"Away",9.8,3,17,5
"Luke Edwards","West Coast Eagles",2023,"Home",11,3,16,4
"Luke Foley","West Coast Eagles",2020,"Away",3,3,3,1
"Luke Foley","West Coast Eagles",2021,"Away",10.4,1,16,5
"Luke Foley","West Coast Eagles",2021,"Home",22,22,22,1
"Luke Foley","West Coast Eagles",2022,"Away",12.67,7,22,9
"Luke Foley","West Coast Eagles",2022,"Home",13,5,24,7
"Luke Foley","West Coast Eagles",2023,"Away",12,8,15,4
"Luke Foley","West Coast Eagles",2023,"Home",12.5,9,15,4
"Luke Hodge","Brisbane Lions",2018,"Away",19.89,11,26,9
"Luke Hodge","Brisbane Lions",2018,"Home",19.1,12,30,10
"Luke Hodge","Brisbane Lions",2019,"Away",15.8,12,24,10
"Luke Hodge","Brisbane Lions",2019,"Home",16.5,10,20,10
"Luke Hodge","Hawthorn",2014,"Away",24,10,32,9
"Luke Hodge","Hawthorn",2014,"Home",25.1,18,33,10
"Luke Hodge","Hawthorn",2015,"Away",26.2,18,32,10
"Luke Hodge","Hawthorn",2015,"Home",27.43,13,44,7
"Luke Hodge","Hawthorn",2016,"Away",23.33,18,29,6
"Luke Hodge","Hawthorn",2016,"Home",22,15,28,7
"Luke Hodge","Hawthorn",2017,"Away",22.11,16,27,9
"Luke Hodge","Hawthorn",2017,"Home",24.1,14,35,10
"Luke Jackson","Fremantle",2023,"Away",14.14,8,19,7
"Luke Jackson","Fremantle",2023,"Home",15.38,9,24,8
"Luke Jackson","Melbourne",2020,"Away",9.67,7,14,3
"Luke Jackson","Melbourne",2020,"Home",7.67,4,11,3
"Luke Jackson","Melbourne",2021,"Away",13.55,7,22,11
"Luke Jackson","Melbourne",2021,"Home",12.5,7,21,10
"Luke Jackson","Melbourne",2022,"Away",14.5,10,21,10
"Luke Jackson","Melbourne",2022,"Home",14.2,9,21,10
"Luke Lowden","Hawthorn",2014,"Home",12,12,12,1
"Luke McDonald","North Melbourne",2014,"Away",18.45,13,23,11
"Luke McDonald","North Melbourne",2014,"Home",15.78,5,23,9
"Luke McDonald","North Melbourne",2015,"Away",13,7,22,8
"Luke McDonald","North Melbourne",2015,"Home",17,8,28,5
"Luke McDonald","North Melbourne",2016,"Away",12,8,14,6
"Luke McDonald","North Melbourne",2016,"Home",15,3,21,8
"Luke McDonald","North Melbourne",2017,"Away",22.64,16,31,11
"Luke McDonald","North Melbourne",2017,"Home",19.45,11,24,11
"Luke McDonald","North Melbourne",2018,"Away",15.82,7,21,11
"Luke McDonald","North Melbourne",2018,"Home",21.27,10,34,11
"Luke McDonald","North Melbourne",2019,"Away",14.14,10,20,7
"Luke McDonald","North Melbourne",2019,"Home",15.83,12,20,6
"Luke McDonald","North Melbourne",2020,"Away",20.11,12,33,9
"Luke McDonald","North Melbourne",2020,"Home",20.38,10,35,8
"Luke McDonald","North Melbourne",2021,"Away",18,11,22,5
"Luke McDonald","North Melbourne",2021,"Home",16.5,3,26,6
"Luke McDonald","North Melbourne",2022,"Away",21.45,10,27,11
"Luke McDonald","North Melbourne",2022,"Home",19.09,13,31,11
"Luke McDonald","North Melbourne",2023,"Away",19,15,24,8
"Luke McDonald","North Melbourne",2023,"Home",18.43,14,22,7
"Luke McGuane","Brisbane Lions",2014,"Away",5,5,5,1
"Luke McGuane","Brisbane Lions",2014,"Home",5.5,4,7,2
"Luke McGuane","Brisbane Lions",2015,"Away",11,8,14,2
"Luke McGuane","Brisbane Lions",2015,"Home",11.5,11,12,2
"Luke McPharlin","Fremantle",2014,"Away",14.12,5,22,8
"Luke McPharlin","Fremantle",2014,"Home",19.6,12,31,5
"Luke McPharlin","Fremantle",2015,"Away",15.56,9,21,9
"Luke McPharlin","Fremantle",2015,"Home",15.89,9,27,9
"Luke Parker","Sydney Swans",2014,"Away",25.09,15,33,11
"Luke Parker","Sydney Swans",2014,"Home",26.73,17,35,11
