"season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","afl_fantasy_score","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","mean_disposals_last_3","mean_disposals_last_5","mean_afl_fp_last_3","mean_afl_fp_last_5"
2023,10,"Mars Stadium","Liam Jones","Western Bulldogs","Back","Home","Adelaide Crows",4,0,0,4,8,33,100,0,0,0,9.33,9.6,39.33,42.2
2023,10,"Mars Stadium","Lachlan Gollant","Adelaide Crows","Forward","Away","Western Bulldogs",6,1,2,1,7,NA,90,0,0,0,8,NA,NA,NA
2023,10,"Mars Stadium","Patrick Parnell","Adelaide Crows","INT","Away","Western Bulldogs",13,0,0,3,16,NA,81,0,2,1,13.67,NA,NA,NA
2023,10,"Mars Stadium","Wayne Milera","Adelaide Crows","Back","Away","Western Bulldogs",15,0,0,6,21,NA,85,0,2,2,21.67,17.8,NA,NA
2023,10,"Mars Stadium","Rory Sloane","Adelaide Crows","INT","Away","Western Bulldogs",10,0,0,8,18,NA,67,5,1,1,20.33,21.8,NA,NA
2023,10,"Mars Stadium","Darcy Fogarty","Adelaide Crows","Forward","Away","Western Bulldogs",4,0,1,2,6,NA,84,0,0,0,7.67,8.8,NA,NA
2023,10,"Mars Stadium","Lachlan Murphy","Adelaide Crows","Forward","Away","Western Bulldogs",5,0,1,7,12,NA,76,0,0,0,17.67,16,NA,NA
2023,10,"Mars Stadium","Nick Murray","Adelaide Crows","Back","Away","Western Bulldogs",8,0,0,7,15,NA,97,0,2,2,11.67,11.2,NA,NA
2023,10,"Mars Stadium","Jordan Dawson","Adelaide Crows","Mid","Away","Western Bulldogs",12,1,1,10,22,NA,87,15,0,0,28,27.6,NA,NA
2023,10,"Mars Stadium","Max Michalanney","Adelaide Crows","Back","Away","Western Bulldogs",7,0,0,1,8,NA,82,0,0,0,9.67,9.4,NA,NA
2023,10,"Mars Stadium","Ben Keays","Adelaide Crows","Mid","Away","Western Bulldogs",6,0,1,5,11,NA,72,3,0,0,13.33,12.8,NA,NA
2023,10,"Mars Stadium","Brodie Smith","Adelaide Crows","Back","Away","Western Bulldogs",10,0,0,4,14,NA,83,0,5,3,23.33,21.6,NA,NA
2023,10,"Mars Stadium","Elliott Himmelberg","Adelaide Crows","INT","Away","Western Bulldogs",3,0,0,2,5,NA,72,2,0,0,8.67,NA,NA,NA
2023,10,"Mars Stadium","Luke Pedlar","Adelaide Crows","Forward","Away","Western Bulldogs",9,0,0,4,13,NA,76,5,0,0,12.33,13,NA,NA
2023,10,"Mars Stadium","Sam Berry","Adelaide Crows","SUB","Away","Western Bulldogs",8,0,0,4,12,NA,64,9,0,0,9.33,NA,NA,NA
2023,10,"Mars Stadium","Izak Rankine","Adelaide Crows","Forward","Away","Western Bulldogs",6,1,1,2,8,NA,82,0,0,0,16.33,15.2,NA,NA
2023,10,"Mars Stadium","Reilly O'Brien","Adelaide Crows","Ruck","Away","Western Bulldogs",8,0,0,4,12,NA,81,18,0,0,13,12.2,NA,NA
2023,10,"Mars Stadium","Josh Rachele","Adelaide Crows","INT","Away","Western Bulldogs",12,2,1,4,16,NA,82,1,0,0,13,15.6,NA,NA
2023,10,"Mars Stadium","Jake Soligo","Adelaide Crows","Mid","Away","Western Bulldogs",4,0,0,3,7,NA,88,3,0,0,16.33,19.6,NA,NA
2023,10,"Mars Stadium","Jordon Butts","Adelaide Crows","Back","Away","Western Bulldogs",3,0,0,2,5,NA,90,0,0,0,9.67,9.6,NA,NA
2023,10,"Mars Stadium","Rory Laird","Adelaide Crows","Mid","Away","Western Bulldogs",17,0,0,17,34,NA,83,15,1,1,25.67,27,NA,NA
2023,10,"Mars Stadium","Chayce Jones","Adelaide Crows","Mid","Away","Western Bulldogs",19,0,1,4,23,NA,79,4,4,4,20,17.8,NA,NA
2023,10,"Mars Stadium","Lachlan Sholl","Adelaide Crows","Forward","Away","Western Bulldogs",8,0,0,4,12,NA,85,0,0,0,16.67,18.2,NA,NA
2023,10,"Mars Stadium","Mitchell Hinge","Adelaide Crows","Back","Away","Western Bulldogs",1,0,0,0,1,NA,14,0,1,1,12.67,14.8,NA,NA
2023,10,"Optus Stadium","Michael Frederick","Fremantle","INT","Home","Geelong Cats",9,2,1,4,13,77,86,0,0,0,12.67,12.6,69.67,64
2023,10,"Optus Stadium","Matthew Johnson","Fremantle","SUB","Home","Geelong Cats",5,0,0,4,9,40,30,7,0,0,13.67,12.2,48,43
2023,10,"Optus Stadium","James Aish","Fremantle","Back","Home","Geelong Cats",13,1,0,9,22,86,87,1,0,0,19,17.2,68.67,62.8
2023,10,"Optus Stadium","Bailey Banfield","Fremantle","INT","Home","Geelong Cats",15,1,3,5,20,89,80,0,0,0,16.33,13.8,75,58.6
2023,10,"Optus Stadium","Jordan Clark","Fremantle","Mid","Home","Geelong Cats",11,0,0,6,17,78,84,0,1,1,16.67,18,76.67,74.4
2023,10,"Optus Stadium","Alex Pearce","Fremantle","Back","Home","Geelong Cats",8,0,0,4,12,65,100,0,0,0,8.67,9,45.67,47.4
2023,10,"Optus Stadium","Josh Treacy","Fremantle","Forward","Home","Geelong Cats",2,1,0,2,4,30,77,0,0,0,8,NA,46,NA
2023,10,"Optus Stadium","Brandon Walker","Fremantle","Back","Home","Geelong Cats",5,0,0,4,9,30,86,0,0,0,10.33,10.6,41,39
2023,10,"Optus Stadium","Michael Walters","Fremantle","Forward","Home","Geelong Cats",8,3,0,4,12,58,83,0,0,0,12.67,12.4,55.33,55.8
2023,10,"Optus Stadium","Hayden Young","Fremantle","Back","Home","Geelong Cats",15,0,0,7,22,83,82,0,2,1,23.67,25.4,97.67,96.4
2023,10,"Optus Stadium","Sean Darcy","Fremantle","Ruck","Home","Geelong Cats",5,1,0,3,8,91,81,24,0,0,12.33,13.4,94,97.6
2023,10,"Optus Stadium","Jaeger O'Meara","Fremantle","INT","Home","Geelong Cats",11,0,0,15,26,89,80,21,0,0,26.33,23,98,94.8
2023,10,"Optus Stadium","Andrew Brayshaw","Fremantle","Mid","Home","Geelong Cats",14,1,0,19,33,135,70,22,0,0,32.67,30.2,132.33,121.8
2023,10,"Optus Stadium","Luke Jackson","Fremantle","Mid","Home","Geelong Cats",6,0,2,9,15,66,83,9,0,0,18.67,15.4,95.33,79.4
2023,10,"Optus Stadium","Jye Amiss","Fremantle","Forward","Home","Geelong Cats",5,3,0,4,9,64,72,0,0,0,9.33,7.4,64,49.8
2023,10,"Optus Stadium","Nat Fyfe","Fremantle","Forward","Home","Geelong Cats",6,0,1,11,17,39,53,13,0,0,11,NA,31.33,NA
2023,10,"Optus Stadium","Lachie Schultz","Fremantle","Forward","Home","Geelong Cats",12,1,0,8,20,114,86,0,0,0,14.67,14,84.67,69
2023,10,"Optus Stadium","Caleb Serong","Fremantle","Mid","Home","Geelong Cats",16,1,0,12,28,125,84,26,0,0,28.33,29.4,111.67,108.6
2023,10,"Optus Stadium","Brennan Cox","Fremantle","Back","Home","Geelong Cats",7,0,0,7,14,54,80,0,1,1,15.67,16.8,64,63.8
2023,10,"Optus Stadium","Luke Ryan","Fremantle","Back","Home","Geelong Cats",20,0,0,2,22,83,96,0,7,6,22.67,23.2,93,94.2
2023,10,"Optus Stadium","Nathan O'Driscoll","Fremantle","Mid","Home","Geelong Cats",16,0,0,4,20,92,74,0,0,0,17.67,14.4,74,61.8
2023,10,"Optus Stadium","Sam Switkowski","Fremantle","Forward","Home","Geelong Cats",7,1,1,7,14,65,75,1,0,0,12.67,10,60.67,51
2023,10,"Optus Stadium","Ethan Hughes","Fremantle","INT","Home","Geelong Cats",8,0,0,8,16,61,73,0,0,0,14,13.6,60,55.6
2023,10,"Optus Stadium","Oliver Dempsey","Geelong Cats","SUB","Away","Fremantle",1,0,0,2,3,NA,15,0,0,0,6.67,NA,NA,NA
2023,10,"Optus Stadium","Jed Bews","Geelong Cats","INT","Away","Fremantle",3,0,0,6,9,NA,75,0,0,0,10.67,9.2,NA,NA
2023,10,"Optus Stadium","Tanner Bruhn","Geelong Cats","INT","Away","Fremantle",13,1,0,6,19,NA,72,20,0,0,17,14.8,NA,NA
2023,10,"Optus Stadium","Tom Hawkins","Geelong Cats","Forward","Away","Fremantle",10,3,2,2,12,NA,94,0,0,0,12.33,12.2,NA,NA
2023,10,"Optus Stadium","Brad Close","Geelong Cats","Forward","Away","Fremantle",4,0,0,5,9,NA,82,0,0,0,11.67,13.2,NA,NA
2023,10,"Optus Stadium","Isaac Smith","Geelong Cats","Mid","Away","Fremantle",14,2,1,4,18,NA,88,0,2,2,20.67,20,NA,NA
2023,10,"Optus Stadium","Tyson Stengle","Geelong Cats","Forward","Away","Fremantle",9,2,0,2,11,NA,84,0,0,0,9,9.6,NA,NA
2023,10,"Optus Stadium","Tom Stewart","Geelong Cats","Back","Away","Fremantle",14,0,0,3,17,NA,89,0,6,6,21.67,22.8,NA,NA
2023,10,"Optus Stadium","Zach Tuohy","Geelong Cats","Mid","Away","Fremantle",10,0,0,9,19,NA,90,0,2,2,16.33,14.8,NA,NA
2023,10,"Optus Stadium","Mitch Knevitt","Geelong Cats","INT","Away","Fremantle",11,0,1,2,13,NA,81,0,0,0,14.67,12.4,NA,NA
2023,10,"Optus Stadium","Sam Simpson","Geelong Cats","INT","Away","Fremantle",1,0,0,5,6,NA,66,0,0,0,9.67,10.6,NA,NA
2023,10,"Optus Stadium","Tom Atkins","Geelong Cats","Mid","Away","Fremantle",5,0,0,7,12,NA,70,23,0,0,17.67,17.2,NA,NA
2023,10,"Optus Stadium","Zach Guthrie","Geelong Cats","Back","Away","Fremantle",9,0,0,3,12,NA,87,0,0,0,13.67,14.4,NA,NA
2023,10,"Optus Stadium","Mark Blicavs","Geelong Cats","Mid","Away","Fremantle",12,1,1,6,18,NA,83,25,0,0,16.67,16,NA,NA
2023,10,"Optus Stadium","Jonathon Ceglar","Geelong Cats","Ruck","Away","Fremantle",7,0,0,5,12,NA,64,23,0,0,12.67,NA,NA,NA
2023,10,"Optus Stadium","Max Holmes","Geelong Cats","Mid","Away","Fremantle",7,0,0,6,13,NA,76,12,0,0,17.33,18.6,NA,NA
2023,10,"Optus Stadium","Gryan Miers","Geelong Cats","Forward","Away","Fremantle",5,0,0,5,10,NA,76,0,0,0,14.33,16.8,NA,NA
2023,10,"Optus Stadium","Brandan Parfitt","Geelong Cats","Forward","Away","Fremantle",6,0,0,6,12,NA,64,21,0,0,11.67,NA,NA,NA
2023,10,"Optus Stadium","Jeremy Cameron","Geelong Cats","Forward","Away","Fremantle",8,0,4,2,10,NA,100,0,0,0,15.33,16.6,NA,NA
2023,10,"Optus Stadium","Mark O'Connor","Geelong Cats","Back","Away","Fremantle",8,0,0,3,11,NA,89,0,0,0,13.33,13.8,NA,NA
2023,10,"Optus Stadium","Jake Kolodjashnij","Geelong Cats","Back","Away","Fremantle",6,0,0,1,7,NA,84,0,0,0,10.67,11.6,NA,NA
2023,10,"Optus Stadium","Esava Ratugolea","Geelong Cats","Back","Away","Fremantle",8,0,0,5,13,NA,88,0,0,0,12.67,10.8,NA,NA
2023,10,"Optus Stadium","Jack Henry","Geelong Cats","Back","Away","Fremantle",7,2,0,3,10,NA,83,0,0,0,NA,NA,NA,NA
2023,10,"Gabba","Callum Ah Chee","Brisbane Lions","SUB","Home","Gold Coast Suns",3,0,0,2,5,14,25,0,0,0,NA,NA,NA,NA
2023,10,"Gabba","Harris Andrews","Brisbane Lions","Back","Home","Gold Coast Suns",11,0,0,3,14,64,96,0,0,0,15.33,15,76.67,72.8
2023,10,"Gabba","Ryan Lester","Brisbane Lions","Back","Home","Gold Coast Suns",10,0,0,1,11,64,86,0,0,0,13,NA,64.67,NA
2023,10,"Gabba","Lincoln McCarthy","Brisbane Lions","INT","Home","Gold Coast Suns",6,2,0,2,8,67,85,0,0,0,9,9.4,47.33,47
2023,10,"Gabba","Will Ashcroft","Brisbane Lions","INT","Home","Gold Coast Suns",19,1,0,11,30,127,73,12,0,0,23.67,23.6,99,95.6
2023,10,"Gabba","Zac Bailey","Brisbane Lions","Mid","Home","Gold Coast Suns",8,1,0,4,12,47,80,7,0,0,12.33,14.6,69.67,77
2023,10,"Gabba","Charlie Cameron","Brisbane Lions","Forward","Home","Gold Coast Suns",6,2,1,1,7,52,87,0,0,0,9.33,11,57.67,67.6
2023,10,"Gabba","Keidean Coleman","Brisbane Lions","INT","Home","Gold Coast Suns",10,0,0,3,13,48,67,0,3,3,15.67,15.4,65.67,61.2
2023,10,"Gabba","Joe Daniher","Brisbane Lions","Forward","Home","Gold Coast Suns",14,4,1,2,16,95,93,4,0,0,15.67,15.4,95.67,88.8
2023,10,"Gabba","Jack Gunston","Brisbane Lions","Forward","Home","Gold Coast Suns",16,1,0,1,17,100,74,0,0,0,13,11.6,67,58.4
2023,10,"Gabba","Darcy Wilmot","Brisbane Lions","Forward","Home","Gold Coast Suns",18,0,0,4,22,74,81,0,1,1,15.33,13.8,55.67,50.8
2023,10,"Gabba","Jarrod Berry","Brisbane Lions","Mid","Home","Gold Coast Suns",13,1,1,7,20,85,72,0,0,0,19.67,17.4,78.67,69
2023,10,"Gabba","Josh Dunkley","Brisbane Lions","Mid","Home","Gold Coast Suns",13,0,0,16,29,125,86,20,0,0,28,26.6,128.33,117.2
2023,10,"Gabba","Hugh McCluggage","Brisbane Lions","Mid","Home","Gold Coast Suns",14,1,0,16,30,128,79,6,0,0,27.67,25,102,95.2
2023,10,"Gabba","Conor McKenna","Brisbane Lions","Back","Home","Gold Coast Suns",11,0,0,4,15,60,87,0,3,1,14.33,14.4,58.33,64
2023,10,"Gabba","Eric Hipwood","Brisbane Lions","Forward","Home","Gold Coast Suns",6,2,1,3,9,67,83,0,0,0,12.33,10.4,67.33,59.4
2023,10,"Gabba","Jack Payne","Brisbane Lions","Back","Home","Gold Coast Suns",11,0,0,4,15,55,88,0,1,1,12.33,12.4,59.67,60.8
2023,10,"Gabba","Brandon Starcevich","Brisbane Lions","Back","Home","Gold Coast Suns",12,0,0,1,13,57,82,0,1,1,12.33,11,53,48
2023,10,"Gabba","Cam Rayner","Brisbane Lions","Forward","Home","Gold Coast Suns",8,0,2,6,14,70,75,3,0,0,14.33,14,62,61.8
2023,10,"Gabba","Oscar McInerney","Brisbane Lions","Ruck","Home","Gold Coast Suns",10,0,3,3,13,82,91,22,0,0,13.67,13,85,82.2
2023,10,"Gabba","Harry Sharp","Brisbane Lions","INT","Home","Gold Coast Suns",10,1,0,0,10,52,52,0,0,0,13.33,NA,59.33,NA
2023,10,"Gabba","Dayne Zorko","Brisbane Lions","Back","Home","Gold Coast Suns",10,0,0,3,13,58,71,7,0,0,19,19.2,80,86.6
2023,10,"Gabba","Lachie Neale","Brisbane Lions","Mid","Home","Gold Coast Suns",14,0,0,21,35,117,85,23,0,0,29.67,28.8,95.67,95.2
2023,10,"Gabba","Mac Andrew","Gold Coast Suns","Back","Away","Brisbane Lions",14,0,0,2,16,NA,77,0,0,0,11.67,10.8,NA,NA
2023,10,"Gabba","Rory Atkins","Gold Coast Suns","INT","Away","Brisbane Lions",15,0,0,5,20,NA,81,0,6,6,20,NA,NA,NA
2023,10,"Gabba","Charlie Ballard","Gold Coast Suns","Back","Away","Brisbane Lions",14,0,0,3,17,NA,100,0,0,0,16,17.8,NA,NA
2023,10,"Gabba","Thomas Berry","Gold Coast Suns","SUB","Away","Brisbane Lions",1,0,0,1,2,NA,30,0,0,0,7.33,NA,NA,NA
2023,10,"Gabba","Levi Casboult","Gold Coast Suns","Forward","Away","Brisbane Lions",6,1,0,2,8,NA,75,5,0,0,9,11.6,NA,NA
2023,10,"Gabba","Sam Collins","Gold Coast Suns","Back","Away","Brisbane Lions",8,0,0,5,13,NA,100,0,0,0,9.67,11,NA,NA
2023,10,"Gabba","Alex Davies","Gold Coast Suns","INT","Away","Brisbane Lions",6,0,1,4,10,NA,74,5,0,0,13.67,13.4,NA,NA
2023,10,"Gabba","Sam Day","Gold Coast Suns","Forward","Away","Brisbane Lions",1,0,0,1,2,NA,54,0,0,0,NA,NA,NA,NA
2023,10,"Gabba","Sean Lemmens","Gold Coast Suns","Back","Away","Brisbane Lions",9,0,0,1,10,NA,74,0,0,0,9,10.6,NA,NA
2023,10,"Gabba","Wil Powell","Gold Coast Suns","Back","Away","Brisbane Lions",17,0,0,2,19,NA,77,0,3,3,21.33,22.4,NA,NA
2023,10,"Gabba","Nick Holman","Gold Coast Suns","Mid","Away","Brisbane Lions",4,1,0,10,14,NA,78,0,0,0,12.33,12.8,NA,NA
2023,10,"Gabba","Jarrod Witts","Gold Coast Suns","Ruck","Away","Brisbane Lions",4,0,0,3,7,NA,87,21,0,0,11.67,13.6,NA,NA
2023,10,"Gabba","Matt Rowell","Gold Coast Suns","Mid","Away","Brisbane Lions",8,0,1,10,18,NA,87,23,0,0,21.67,21.8,NA,NA
2023,10,"Gabba","Darcy Macpherson","Gold Coast Suns","Back","Away","Brisbane Lions",14,0,0,6,20,NA,78,0,1,1,21.33,23.8,NA,NA
2023,10,"Gabba","Ben Ainsworth","Gold Coast Suns","Forward","Away","Brisbane Lions",7,0,1,3,10,NA,79,0,0,0,16,15.4,NA,NA
2023,10,"Gabba","David Swallow","Gold Coast Suns","Mid","Away","Brisbane Lions",11,0,0,10,21,NA,80,21,0,0,22,19.8,NA,NA
2023,10,"Gabba","Noah Anderson","Gold Coast Suns","Mid","Away","Brisbane Lions",12,0,0,7,19,NA,86,21,0,0,27.67,28.6,NA,NA
2023,10,"Gabba","Bailey Humphrey","Gold Coast Suns","INT","Away","Brisbane Lions",19,1,1,7,26,NA,70,8,0,0,20.33,14.4,NA,NA
2023,10,"Gabba","Jack Lukosius","Gold Coast Suns","Forward","Away","Brisbane Lions",8,2,0,0,8,NA,83,0,1,1,11,13,NA,NA
2023,10,"Gabba","Brandon Ellis","Gold Coast Suns","INT","Away","Brisbane Lions",9,0,1,5,14,NA,85,0,0,0,12.33,16.6,NA,NA
2023,10,"Gabba","Brayden Fiorini","Gold Coast Suns","Mid","Away","Brisbane Lions",12,0,0,9,21,NA,92,0,0,0,20.67,20.6,NA,NA
2023,10,"Gabba","Ben King","Gold Coast Suns","Forward","Away","Brisbane Lions",7,3,2,0,7,NA,85,0,0,0,9,9.4,NA,NA
2023,10,"Gabba","Malcolm Rosas","Gold Coast Suns","Forward","Away","Brisbane Lions",4,1,1,1,5,NA,69,0,0,0,9,7.2,NA,NA
2023,10,"MCG","Kaine Baldwin","Essendon","Mid","Home","Richmond",9,0,0,5,14,64,87,0,0,0,NA,NA,NA,NA
2023,10,"MCG","Massimo D'Ambrosio","Essendon","SUB","Home","Richmond",2,0,0,3,5,22,26,0,0,0,9,14.4,31.33,51.2
2023,10,"MCG","Alwyn Davey Jnr","Essendon","Forward","Home","Richmond",7,1,0,1,8,47,77,0,0,0,6.67,7.2,30.67,32.2
2023,10,"MCG","Sam Durham","Essendon","Mid","Home","Richmond",11,2,0,10,21,96,87,0,0,0,15.67,16,71.67,62.8
2023,10,"MCG","Dyson Heppell","Essendon","Back","Home","Richmond",17,0,0,5,22,92,80,0,0,0,20.33,18.8,85.67,80.2
2023,10,"MCG","Kyle Langford","Essendon","Back","Home","Richmond",9,1,1,7,16,65,90,0,0,0,14.67,14.4,72.33,68
2023,10,"MCG","Anthony McDonald-Tipungwuti","Essendon","Forward","Home","Richmond",4,0,1,5,9,50,72,0,0,0,10,8,47,41.8
2023,10,"MCG","Jye Menzie","Essendon","Mid","Home","Richmond",5,2,1,3,8,59,76,0,0,0,5.67,7,36,33
2023,10,"MCG","Jake Stringer","Essendon","Forward","Home","Richmond",7,1,0,4,11,62,85,21,0,0,14,15.8,62,69.4
2023,10,"MCG","Archie Perkins","Essendon","INT","Home","Richmond",16,0,0,1,17,79,72,3,0,0,13.67,14.2,73,70
2023,10,"MCG","Andrew Phillips","Essendon","INT","Home","Richmond",1,0,0,0,1,18,53,5,0,0,7,5.6,44.33,41.6
2023,10,"MCG","Nic Martin","Essendon","Forward","Home","Richmond",15,0,0,11,26,104,89,0,0,0,21.33,20.8,81.33,79.2
2023,10,"MCG","Jye Caldwell","Essendon","Forward","Home","Richmond",17,0,0,14,31,112,78,19,0,0,21.67,20.8,81.67,80
2023,10,"MCG","Andrew McGrath","Essendon","Back","Home","Richmond",18,0,0,11,29,117,89,0,2,1,22,21.2,87,78.8
2023,10,"MCG","Zach Merrett","Essendon","Mid","Home","Richmond",27,0,0,12,39,158,85,20,0,0,30,28.8,120.33,112.4
2023,10,"MCG","Sam Draper","Essendon","Ruck","Home","Richmond",9,0,1,4,13,71,86,19,0,0,12.67,12,69.67,65.8
2023,10,"MCG","Will Snelling","Essendon","Mid","Home","Richmond",14,1,0,5,19,80,64,0,0,0,12.33,NA,55.67,NA
2023,10,"MCG","Brandon Zerk-Thatcher","Essendon","Back","Home","Richmond",9,0,0,8,17,82,96,0,0,0,15.33,12,68.67,53.8
2023,10,"MCG","Mason Redman","Essendon","Back","Home","Richmond",21,0,1,6,27,107,84,0,3,3,26,23.4,95.33,85.4
2023,10,"MCG","Jordan Ridley","Essendon","Back","Home","Richmond",21,0,0,11,32,127,87,0,1,0,18.33,18.8,69,70.8
2023,10,"MCG","Sam Weideman","Essendon","Forward","Home","Richmond",8,2,3,3,11,76,91,0,0,0,8.33,10.6,49,62
2023,10,"MCG","Nick Hind","Essendon","INT","Home","Richmond",17,0,0,5,22,84,73,0,3,3,17.67,15,64,57
2023,10,"MCG","Ben Hobbs","Essendon","INT","Home","Richmond",7,0,0,16,23,92,73,9,0,0,20,16.6,79.33,68.8
2023,10,"MCG","Dustin Martin","Richmond","Forward","Away","Essendon",14,2,1,10,24,100,86,2,0,0,23.33,22.8,106.67,97
2023,10,"MCG","Nathan Broad","Richmond","Back","Away","Essendon",7,0,0,6,13,54,97,0,2,2,16,16.8,64,65
2023,10,"MCG","Judson Clarke","Richmond","SUB","Away","Essendon",3,1,0,0,3,15,30,0,0,0,4,6.6,23.33,28.4
2023,10,"MCG","Trent Cotchin","Richmond","INT","Away","Essendon",10,0,1,8,18,60,74,0,0,0,13.67,13,57.67,51.8
2023,10,"MCG","Thomson Dow","Richmond","INT","Away","Essendon",4,0,1,2,6,22,41,6,0,0,NA,NA,NA,NA
2023,10,"MCG","Jayden Short","Richmond","Mid","Away","Essendon",15,0,0,9,24,99,82,16,0,0,22.67,26,104.67,110.8
2023,10,"MCG","Tim Taranto","Richmond","Mid","Away","Essendon",19,1,1,14,33,120,87,20,0,0,30.33,31.2,122,126
2023,10,"MCG","Nick Vlastuin","Richmond","Back","Away","Essendon",17,0,0,5,22,99,89,0,3,2,18,18.6,80.33,78.6
2023,10,"MCG","Toby Nankervis","Richmond","Ruck","Away","Essendon",10,0,0,7,17,94,72,18,0,0,17.33,16.8,106.33,107.4
2023,10,"MCG","Rhyan Mansell","Richmond","Forward","Away","Essendon",6,2,0,3,9,60,77,0,0,0,7.33,7.6,43.67,44.2
2023,10,"MCG","Kamdyn McIntosh","Richmond","Mid","Away","Essendon",12,0,0,1,13,63,81,0,0,0,14,13.4,62.33,59.4
2023,10,"MCG","Jack Ross","Richmond","Mid","Away","Essendon",13,0,0,13,26,103,78,0,0,0,20.33,20.2,77.33,78.8
2023,10,"MCG","Shai Bolton","Richmond","Mid","Away","Essendon",15,2,0,13,28,120,90,18,0,0,26.33,23.6,107.67,93
2023,10,"MCG","Noah Balta","Richmond","Back","Away","Essendon",14,0,0,4,18,74,94,0,0,0,16,13.6,63.33,56.2
2023,10,"MCG","Liam Baker","Richmond","Back","Away","Essendon",12,0,0,4,16,55,86,0,0,0,19.67,18.8,76.33,68.4
2023,10,"MCG","Dion Prestia","Richmond","Forward","Away","Essendon",4,0,1,7,11,30,77,10,0,0,17.67,19,65.33,67.8
2023,10,"MCG","Marlion Pickett","Richmond","Forward","Away","Essendon",4,0,1,8,12,48,75,0,0,0,11.33,15,43.33,59.6
2023,10,"MCG","Jack Riewoldt","Richmond","Forward","Away","Essendon",8,0,1,3,11,38,88,0,0,0,11.67,10,58.33,56
2023,10,"MCG","Hugo Ralphsmith","Richmond","INT","Away","Essendon",8,0,0,5,13,43,62,0,1,1,13.67,12.6,45.67,43
2023,10,"MCG","Samson Ryan","Richmond","INT","Away","Essendon",7,1,0,3,10,47,76,6,0,0,9,9.6,62.67,66
2023,10,"MCG","Dylan Grimes","Richmond","Back","Away","Essendon",11,0,0,3,14,67,79,0,0,0,8.67,8.2,42.33,38.2
2023,10,"MCG","Daniel Rioli","Richmond","Back","Away","Essendon",20,0,1,6,26,114,93,0,5,5,23.67,22.6,101.33,89.8
2023,10,"MCG","Jack Graham","Richmond","Forward","Away","Essendon",10,1,0,7,17,67,87,0,0,0,15.33,14,61,51.8
2023,10,"UTAS Stadium","James Blanck","Hawthorn","Back","Home","West Coast Eagles",8,0,0,2,10,47,84,0,0,0,5.67,NA,31.33,NA
2023,10,"UTAS Stadium","Karl Amon","Hawthorn","Mid","Home","West Coast Eagles",13,0,0,10,23,90,81,3,0,0,22.33,21.4,81.67,79.8
2023,10,"UTAS Stadium","Luke Breust","Hawthorn","Forward","Home","West Coast Eagles",8,3,1,6,14,90,82,0,0,0,10,10.2,63.33,56.4
2023,10,"UTAS Stadium","Jarman Impey","Hawthorn","Back","Home","West Coast Eagles",9,0,0,5,14,54,80,0,0,0,15.33,18,58.33,69.4
2023,10,"UTAS Stadium","Dylan Moore","Hawthorn","Forward","Home","West Coast Eagles",11,1,1,11,22,79,79,0,0,0,20,18.8,75,74.6
2023,10,"UTAS Stadium","James Worpel","Hawthorn","INT","Home","West Coast Eagles",8,1,0,19,27,84,72,19,0,0,26,24.8,82.33,87.6
2023,10,"UTAS Stadium","Will Day","Hawthorn","Back","Home","West Coast Eagles",10,0,0,14,24,86,84,18,0,0,26.33,26.2,82.67,89.4
2023,10,"UTAS Stadium","Ned Reeves","Hawthorn","Ruck","Home","West Coast Eagles",5,0,0,2,7,56,46,12,0,0,10,8.8,69,73.2
2023,10,"UTAS Stadium","Blake Hardwick","Hawthorn","Back","Home","West Coast Eagles",8,0,0,9,17,63,82,0,0,0,21.33,22.6,78.33,84.2
2023,10,"UTAS Stadium","James Sicily","Hawthorn","Back","Home","West Coast Eagles",18,0,0,12,30,125,89,0,2,2,26,26.2,99.33,101.8
2023,10,"UTAS Stadium","Jai Newcombe","Hawthorn","Mid","Home","West Coast Eagles",13,1,0,11,24,113,74,18,0,0,23.33,24,93.67,96.8
2023,10,"UTAS Stadium","Jacob Koschitzke","Hawthorn","Forward","Home","West Coast Eagles",4,2,1,3,7,57,74,0,0,0,8.67,NA,47.33,NA
2023,10,"UTAS Stadium","Cam Mackenzie","Hawthorn","Mid","Home","West Coast Eagles",8,2,1,14,22,94,80,4,0,0,17,14.4,65.67,54.6
2023,10,"UTAS Stadium","Tyler Brockman","Hawthorn","Forward","Home","West Coast Eagles",8,2,0,7,15,81,73,0,0,0,11.67,12.2,54.67,52
2023,10,"UTAS Stadium","Seamus Mitchell","Hawthorn","Mid","Home","West Coast Eagles",12,0,0,7,19,85,85,0,0,0,20,17.2,78,69.2
2023,10,"UTAS Stadium","Sam Frost","Hawthorn","Back","Home","West Coast Eagles",9,0,0,10,19,63,91,0,0,0,15.67,16,53.67,59.2
2023,10,"UTAS Stadium","Mitch Lewis","Hawthorn","Forward","Home","West Coast Eagles",16,6,2,8,24,126,89,0,0,0,13.67,NA,75.33,NA
2023,10,"UTAS Stadium","Lloyd Meek","Hawthorn","INT","Home","West Coast Eagles",4,0,0,14,18,95,87,17,0,0,14.67,12.8,84.67,71
2023,10,"UTAS Stadium","Sam Butler","Hawthorn","INT","Home","West Coast Eagles",5,1,1,11,16,81,80,0,0,0,11,NA,53.33,NA
